"","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value"
"14553",-122.15,37.44,52,1400,217,522,227,4.9861,500001
"14554",-122.15,37.43,47,2600,490,1149,465,5.0203,476300
"14555",-122.15,37.43,20,11709,3618,7604,3589,1.9045,375000
"14556",-122.15,37.42,44,3558,839,1779,832,3.9243,404800
"14557",-122.15,37.41,29,473,103,359,87,7.0309,475000
"14558",-122.15,37.35,23,3814,485,1344,464,12.9792,500001
"14559",-122.16,39.78,32,1288,221,562,203,2.325,69600
"14560",-122.16,39.74,20,707,126,337,125,3.0469,85000
"14561",-122.16,38.07,14,6360,1236,2876,1127,4.5321,190300
"14562",-122.16,38.05,52,1888,457,830,408,3.1373,185100
"14563",-122.16,38.05,34,2434,428,926,423,4.6776,208300
"14564",-122.16,38.02,40,1800,290,761,277,5.1265,196100
"14565",-122.16,37.89,32,1779,241,721,258,8.7589,434500
"14566",-122.16,37.86,36,3359,493,1298,483,8.1586,404300
"14567",-122.16,37.83,16,4596,705,1480,650,7.52,370200
"14568",-122.16,37.79,22,12842,2048,4985,1967,5.9849,371000
"14569",-122.16,37.77,48,977,194,446,180,4.7708,156300
"14570",-122.16,37.77,47,1256,217,570,218,4.375,161900
"14571",-122.16,37.77,45,2324,397,968,384,3.5739,176000
"14572",-122.16,37.77,39,1583,349,857,316,3.0958,145800
"14573",-122.16,37.76,46,1827,307,881,302,4.6696,164300
"14574",-122.16,37.76,36,2781,574,1438,519,2.4598,155500
"14575",-122.16,37.75,46,954,161,429,154,2.925,142900
"14576",-122.16,37.75,44,617,131,378,135,2.5568,111100
"14577",-122.16,37.75,40,1227,294,928,261,1.8235,95200
"14578",-122.16,37.75,38,2457,624,1516,482,1.5625,91700
"14579",-122.16,37.75,24,1790,454,1137,386,2.537,107900
"14580",-122.16,37.74,52,771,147,355,144,4.1458,143400
"14581",-122.16,37.74,47,824,223,533,166,2.625,98200
"14582",-122.16,37.74,46,1029,181,567,211,3.4844,129500
"14583",-122.16,37.74,44,1097,239,609,215,2.0227,103100
"14584",-122.16,37.74,43,1534,300,826,295,4.0417,109400
"14585",-122.16,37.73,52,2260,416,994,412,4.1164,198200
"14586",-122.16,37.73,52,1114,206,425,207,2.5625,175000
"14587",-122.16,37.73,49,1699,408,768,385,2.8301,171600
"14588",-122.16,37.72,10,2229,601,877,485,3.3431,137500
"14589",-122.16,37.71,37,1507,242,632,253,4.5553,191000
"14590",-122.16,37.7,36,2239,391,1203,379,5.0043,190400
"14591",-122.16,37.7,36,1719,303,836,311,4.4375,193500
"14592",-122.16,37.7,36,1097,208,568,225,2.9917,194600
"14593",-122.16,37.69,36,1480,278,796,283,4.3971,205700
"14594",-122.16,37.47,44,2581,437,1006,414,5.397,341700
"14595",-122.16,37.47,33,3687,852,3091,852,2.6506,162600
"14596",-122.16,37.46,45,2068,348,844,366,6.227,417800
"14597",-122.16,37.46,32,2663,661,1403,733,4.2667,410200
"14598",-122.16,37.45,50,196,41,76,42,7.6129,412500
"14599",-122.16,37.45,47,4234,1156,1808,1093,4.2297,425000
"14600",-122.16,37.45,37,2926,874,1363,815,4.5987,356000
"14601",-122.16,37.45,19,2207,810,1304,775,2.1406,402500
"14602",-122.16,37.44,34,2199,529,1193,532,4.2972,405900
"14603",-122.16,37.42,34,4448,610,2571,581,11.0492,500001
"14604",-122.16,37.17,35,6422,1380,2755,1064,5.0165,202300
"14605",-122.17,40.2,28,1782,334,873,311,3.3594,79100
"14606",-122.17,40.11,24,1631,340,1042,333,1.7708,59000
"14607",-122.17,39.94,32,2352,477,1316,447,2.2292,57400
"14608",-122.17,39.92,16,1566,306,652,287,1.9038,60800
"14609",-122.17,38.08,7,18392,2782,8276,2742,6.4232,229200
"14610",-122.17,38.07,15,2125,278,857,272,6.4599,219700
"14611",-122.17,38.06,16,3515,626,1764,626,4.4397,187100
"14612",-122.17,37.88,33,3626,502,1348,480,7.6107,423200
"14613",-122.17,37.88,32,3633,508,1393,506,7.6917,401800
"14614",-122.17,37.87,38,1261,177,472,183,6.917,438000
"14615",-122.17,37.78,52,653,128,296,121,4.175,144000
"14616",-122.17,37.78,49,893,177,468,181,3.875,140600
"14617",-122.17,37.78,42,1524,260,651,267,3.6875,157300
"14618",-122.17,37.77,39,1612,342,912,322,3.3958,141900
"14619",-122.17,37.77,31,2424,533,1360,452,1.871,90700
"14620",-122.17,37.77,30,3326,746,1704,703,2.875,135300
"14621",-122.17,37.76,47,2118,413,965,382,2.1842,107900
"14622",-122.17,37.76,41,1594,367,1074,355,1.9356,90600
"14623",-122.17,37.76,40,1685,343,949,342,1.8426,94800
"14624",-122.17,37.76,38,1764,397,987,354,2.4333,98200
"14625",-122.17,37.76,33,1280,307,999,286,2.5625,89300
"14626",-122.17,37.75,48,1751,390,935,349,1.4375,90000
"14627",-122.17,37.75,47,998,211,597,185,3.1587,100400
"14628",-122.17,37.75,44,1218,248,763,254,2.3281,88800
"14629",-122.17,37.75,43,1587,320,907,306,1.9821,98300
"14630",-122.17,37.75,41,1257,271,828,230,2.5043,92300
"14631",-122.17,37.75,38,992,279,732,259,1.6196,85100
"14632",-122.17,37.75,37,1379,287,835,259,2.4962,91800
"14633",-122.17,37.74,47,463,134,327,137,2.15,97200
"14634",-122.17,37.74,46,769,183,693,178,2.25,84200
"14635",-122.17,37.74,46,1026,226,749,225,3.0298,107600
"14636",-122.17,37.74,43,818,193,494,179,2.4776,101600
"14637",-122.17,37.74,41,1613,445,1481,414,2.4028,97700
"14638",-122.17,37.74,34,1223,281,824,280,2.2917,92500
"14639",-122.17,37.73,52,1555,289,620,292,3.7159,183300
"14640",-122.17,37.73,43,1473,371,1231,341,2.1587,86500
"14641",-122.17,37.72,5,1692,398,814,328,3.663,158300
"14642",-122.17,37.72,46,1369,284,766,289,3.5313,159700
"14643",-122.17,37.72,43,3783,814,2139,789,4.0202,166300
"14644",-122.17,37.72,42,3008,659,1817,664,3.371,165000
"14645",-122.17,37.69,24,2262,391,1125,366,4.7609,212600
"14646",-122.17,37.48,39,2427,401,1178,408,5.9629,352700
"14647",-122.17,37.46,47,2312,332,1044,282,9.459,500001
"14648",-122.17,37.45,35,1025,242,388,232,5.1995,500001
"14649",-122.17,37.45,33,1828,396,766,378,4.4531,500001
"14650",-122.17,37.43,24,3924,1142,7174,950,4.0972,387500
"14651",-122.18,40.02,30,1952,397,961,333,2.25,68200
"14652",-122.18,39.93,35,1387,272,610,237,2.1759,59500
"14653",-122.18,39.75,30,4157,834,1885,774,1.6948,67500
"14654",-122.18,39.7,23,1658,307,836,297,3.35,85400
"14655",-122.18,39.55,28,1471,259,673,246,3.25,81600
"14656",-122.18,38.49,15,1743,366,655,264,3.3393,146900
"14657",-122.18,38.35,24,407,68,175,61,6.0266,216700
"14658",-122.18,38.29,18,1953,265,658,270,8.0113,393000
"14659",-122.18,38.17,7,4093,651,2228,646,5.2523,161300
"14660",-122.18,38.07,10,4976,849,2089,803,5.3288,201800
"14661",-122.18,37.91,31,7200,876,2428,843,10.9405,500001
"14662",-122.18,37.9,36,4760,610,1511,572,9.0064,500001
"14663",-122.18,37.89,18,4845,735,1634,734,8.1489,499000
"14664",-122.18,37.88,36,542,119,231,121,4.9,354200
"14665",-122.18,37.86,33,4449,636,1684,617,8.9571,399700
"14666",-122.18,37.81,37,1643,262,620,266,5.4446,336700
"14667",-122.18,37.81,30,292,38,126,52,6.3624,483300
"14668",-122.18,37.8,34,1355,195,442,195,6.2838,318200
"14669",-122.18,37.8,23,2317,336,955,328,6.7527,285800
"14670",-122.18,37.79,46,2109,387,922,329,3.9712,208100
"14671",-122.18,37.79,39,617,95,236,106,5.2578,253000
"14672",-122.18,37.78,50,1642,322,713,284,3.2984,160700
"14673",-122.18,37.78,43,1985,440,1085,407,3.4205,136700
"14674",-122.18,37.77,52,2744,547,1479,554,2.2768,96200
"14675",-122.18,37.77,52,1748,362,1029,366,2.0556,1e+05
"14676",-122.18,37.77,51,2107,471,1173,438,3.2552,120100
"14677",-122.18,37.77,42,1180,257,877,268,2.8125,97300
"14678",-122.18,37.77,27,909,236,396,157,2.0786,97500
"14679",-122.18,37.76,52,754,175,447,165,3.9063,93800
"14680",-122.18,37.76,50,1187,261,907,246,1.9479,89500
"14681",-122.18,37.76,49,2308,452,1299,451,1.8407,96700
"14682",-122.18,37.76,43,2018,408,1111,367,1.8913,91200
"14683",-122.18,37.76,37,1575,358,933,320,2.2917,107000
"14684",-122.18,37.75,46,941,218,621,195,1.325,87100
"14685",-122.18,37.75,45,990,261,901,260,2.1731,82000
"14686",-122.18,37.75,45,330,76,282,80,4.0469,80700
"14687",-122.18,37.75,43,1036,233,652,213,2.069,84600
"14688",-122.18,37.75,36,1047,214,651,166,1.712,82100
"14689",-122.18,37.74,46,2103,391,1339,354,2.2467,88900
"14690",-122.18,37.74,42,541,154,380,123,2.3456,83500
"14691",-122.18,37.74,35,504,126,323,109,1.8438,90500
"14692",-122.18,37.73,44,548,119,435,136,2.1111,79700
"14693",-122.18,37.72,45,1498,313,1003,305,3.8047,156700
"14694",-122.18,37.71,45,726,147,519,135,3.375,157500
"14695",-122.18,37.7,35,2562,554,1398,525,3.3906,178900
"14696",-122.18,37.68,5,2087,407,840,401,5.4858,187800
"14697",-122.18,37.47,37,2848,328,852,327,13.367,500001
"14698",-122.18,37.46,40,2529,293,831,258,15.0001,500001
"14699",-122.18,37.45,43,2061,437,817,385,4.4688,460200
"14700",-122.18,37.45,37,5257,1360,2128,1264,4,394300
"14701",-122.18,37.44,44,2237,347,948,346,8.2436,500001
"14702",-122.18,37.41,21,1034,117,323,117,10.7237,500001
"14703",-122.19,40.2,30,2750,476,1296,464,3.5305,73600
"14704",-122.19,40.07,21,1548,290,744,265,1.9773,55000
"14705",-122.19,39.91,39,2467,529,1433,502,1.8571,53500
"14706",-122.19,39.74,39,4179,814,2111,809,2.3507,65600
"14707",-122.19,39.53,34,2679,533,1287,505,2.165,58700
"14708",-122.19,39.5,23,462,97,261,90,2.1705,53000
"14709",-122.19,38.13,5,7854,1446,4361,1395,4.9504,214800
"14710",-122.19,38.09,8,614,118,278,115,6.3735,166300
"14711",-122.19,38.07,20,3000,525,1207,491,4.6406,217500
"14712",-122.19,37.84,18,1617,210,533,194,11.6017,392600
"14713",-122.19,37.83,29,1791,271,661,269,6.8538,368900
"14714",-122.19,37.83,28,1326,184,463,190,8.2049,335200
"14715",-122.19,37.82,32,1835,264,635,263,8.317,365900
"14716",-122.19,37.8,52,1813,271,637,277,4.0114,263400
"14717",-122.19,37.8,48,1694,259,610,238,4.744,257300
"14718",-122.19,37.8,46,1938,341,768,332,4.2727,246900
"14719",-122.19,37.79,50,968,195,462,184,2.9844,179900
"14720",-122.19,37.79,50,954,217,546,201,2.6667,172800
"14721",-122.19,37.79,47,1229,243,582,256,2.9514,198100
"14722",-122.19,37.79,45,2718,451,1106,454,4.6563,231800
"14723",-122.19,37.79,28,3144,761,1737,669,2.9297,140500
"14724",-122.19,37.78,52,2492,415,1109,375,4.3125,164400
"14725",-122.19,37.78,52,2198,397,984,369,3.22,156500
"14726",-122.19,37.78,52,1070,193,555,190,3.7262,166900
"14727",-122.19,37.78,52,1026,180,469,168,2.875,160000
"14728",-122.19,37.78,49,1183,205,496,209,5.2328,174200
"14729",-122.19,37.77,52,2329,445,1144,417,3.5114,151200
"14730",-122.19,37.77,52,2170,428,1086,425,3.3715,143900
"14731",-122.19,37.77,45,1852,393,1132,349,2.7159,101400
"14732",-122.19,37.77,42,932,254,900,263,1.8039,92300
"14733",-122.19,37.77,41,2036,510,1412,454,2.0469,89300
"14734",-122.19,37.76,52,2024,391,1030,350,2.4659,94700
"14735",-122.19,37.76,49,1368,282,790,269,1.7056,91400
"14736",-122.19,37.76,45,995,238,630,237,1.925,74100
"14737",-122.19,37.76,41,921,207,522,159,1.2083,72500
"14738",-122.19,37.76,38,1493,370,1144,351,0.7683,81800
"14739",-122.19,37.76,26,1293,297,984,303,1.9479,85800
"14740",-122.19,37.75,36,1126,263,482,150,1.9167,82800
"14741",-122.19,37.75,28,856,189,435,162,0.8012,81800
"14742",-122.19,37.75,19,2207,565,1481,520,1.3194,81400
"14743",-122.19,37.74,43,707,147,417,155,2.5139,83400
"14744",-122.19,37.74,36,847,212,567,159,1.1765,87100
"14745",-122.19,37.73,45,1528,291,801,287,1.2625,84700
"14746",-122.19,37.48,45,886,165,492,173,4.2708,267000
"14747",-122.19,37.46,34,5419,1183,2002,1138,4.1985,500001
"14748",-122.19,37.45,18,1636,414,853,439,5.1032,464600
"14749",-122.19,37.44,39,4402,618,1616,631,8.9955,500001
"14750",-122.19,37.44,38,3383,456,1203,465,9.3198,500001
"14751",-122.19,37.43,39,2392,420,937,406,6.6136,472800
"14752",-122.19,37.42,47,932,167,295,116,8.4375,500001
"14753",-122.2,39.53,22,3265,658,1647,594,2.3566,71000
"14754",-122.2,39.52,39,2551,482,1181,437,2.0625,63400
"14755",-122.2,39.15,33,1064,174,434,147,3.125,108000
"14756",-122.2,38.09,18,6860,1079,3205,1058,5.2957,171900
"14757",-122.2,38.04,31,3029,500,1236,487,5.6022,197000
"14758",-122.2,37.96,9,6306,962,2581,911,6.7741,310700
"14759",-122.2,37.9,36,2107,287,740,280,10.3416,500001
"14760",-122.2,37.89,37,3881,560,1315,517,7.3195,367500
"14761",-122.2,37.88,36,1065,160,398,155,7.7736,378100
"14762",-122.2,37.84,35,2865,460,1072,443,7.4882,319300
"14763",-122.2,37.84,30,2211,346,844,343,6.0666,311500
"14764",-122.2,37.83,26,1589,223,542,211,8.401,351200
"14765",-122.2,37.82,39,3770,534,1265,500,6.3302,362800
"14766",-122.2,37.82,37,1229,181,420,176,7.0175,366700
"14767",-122.2,37.81,45,2964,436,1067,426,6.7851,323500
"14768",-122.2,37.8,52,1547,293,706,268,4.7721,217100
"14769",-122.2,37.8,46,2041,405,1059,399,3.8487,203300
"14770",-122.2,37.8,43,3045,499,1115,455,4.9559,273000
"14771",-122.2,37.8,41,2070,354,804,340,5.1184,239600
"14772",-122.2,37.79,49,882,195,737,210,2.6667,122000
"14773",-122.2,37.79,44,1621,452,1354,491,2.619,134700
"14774",-122.2,37.79,40,1060,256,667,235,4.1739,169600
"14775",-122.2,37.78,52,2300,443,1225,423,3.5398,158400
"14776",-122.2,37.78,50,1867,403,1128,378,2.5401,129100
"14777",-122.2,37.78,45,1766,332,869,327,4.5893,163500
"14778",-122.2,37.78,39,1752,399,1071,376,3.1167,121600
"14779",-122.2,37.77,49,2272,498,1621,483,2.4338,102400
"14780",-122.2,37.77,43,2430,502,1537,484,2.898,121400
"14781",-122.2,37.77,39,2689,597,1888,537,2.2562,94800
"14782",-122.2,37.76,47,1116,259,826,279,1.75,85700
"14783",-122.2,37.76,37,2680,736,1925,667,1.4097,84600
"14784",-122.2,37.75,36,606,132,531,133,1.5809,70000
"14785",-122.2,37.48,41,733,155,652,140,5.1654,233600
"14786",-122.2,37.48,32,640,166,991,160,1.9844,270000
"14787",-122.2,37.48,30,1170,258,610,243,3.4427,263500
"14788",-122.2,37.47,40,2959,389,985,365,9.9025,500001
"14789",-122.2,37.47,37,1403,369,1587,331,2.8258,232800
"14790",-122.2,37.47,37,1053,266,939,267,3.1989,320800
"14791",-122.2,37.46,40,1723,208,976,209,9.8892,500001
"14792",-122.2,37.44,31,2328,270,722,247,15.0001,500001
"14793",-122.2,37.43,40,2223,412,1050,417,5.2421,444500
"14794",-122.2,37.43,38,3626,528,1350,532,7.3681,500001
"14795",-122.2,37.43,22,3294,744,1337,655,5.2391,500001
"14796",-122.2,37.4,37,1296,194,540,192,8.2782,500001
"14797",-122.2,37.4,30,2612,338,980,324,10.0481,500001
"14798",-122.2,37.35,17,3095,442,1173,424,13.2986,500001
"14799",-122.21,40.18,30,744,156,410,165,2.1898,63200
"14800",-122.21,38.83,20,1138,221,459,209,3.1534,123400
"14801",-122.21,38.41,12,4270,654,1624,598,5.5266,331300
"14802",-122.21,38.28,35,1273,210,555,181,4.4861,269300
"14803",-122.21,38.11,35,2122,400,1189,408,3.0962,124600
"14804",-122.21,38.1,36,3018,557,1445,556,3.8029,129900
"14805",-122.21,38.09,37,4368,779,2083,741,3.8667,127000
"14806",-122.21,38.06,52,2735,559,1076,487,3.6154,155700
"14807",-122.21,38.02,15,2150,327,1094,324,6.0224,198500
"14808",-122.21,37.84,34,3038,490,1140,496,7.0548,325900
"14809",-122.21,37.83,34,5065,788,1627,766,6.8976,333300
"14810",-122.21,37.82,52,2375,333,813,350,7.0549,331400
"14811",-122.21,37.81,52,1389,212,510,224,5.2402,296400
"14812",-122.21,37.8,52,3519,711,1883,706,3.4861,187100
"14813",-122.21,37.8,50,2833,605,1260,552,2.8929,216700
"14814",-122.21,37.8,48,1321,263,506,252,4.0977,229700
"14815",-122.21,37.8,39,2018,447,1221,446,3.0757,151000
"14816",-122.21,37.8,38,2254,535,951,487,3.0812,233100
"14817",-122.21,37.79,47,1543,307,859,292,2.9583,138800
"14818",-122.21,37.79,45,2115,533,1530,474,2.4167,139400
"14819",-122.21,37.79,35,1745,409,1143,386,2.875,143800
"14820",-122.21,37.79,34,2364,557,1517,516,2.8365,139200
"14821",-122.21,37.78,52,1477,300,1065,269,1.8472,137000
"14822",-122.21,37.78,52,1056,224,792,245,2.6583,142600
"14823",-122.21,37.78,49,898,244,779,245,3.0536,137500
"14824",-122.21,37.78,47,881,248,753,241,2.625,111300
"14825",-122.21,37.78,46,2239,508,1390,569,2.7352,137300
"14826",-122.21,37.78,44,1729,414,1240,393,2.3125,102800
"14827",-122.21,37.78,43,1702,460,1227,407,1.7188,126800
"14828",-122.21,37.77,52,591,173,353,137,4.0904,80600
"14829",-122.21,37.77,46,1234,375,1183,354,2.3309,98700
"14830",-122.21,37.77,43,1017,328,836,277,2.2604,1e+05
"14831",-122.21,37.76,52,1420,314,1085,300,1.7546,80600
"14832",-122.21,37.52,18,2962,945,1639,851,2.7399,87500
"14833",-122.21,37.49,24,2528,947,2437,861,2.2746,225000
"14834",-122.21,37.48,39,1535,340,1204,370,2.8482,247200
"14835",-122.21,37.48,37,1326,335,1771,335,3.0147,218100
"14836",-122.21,37.47,43,733,162,497,175,3.2708,255300
"14837",-122.21,37.47,26,1777,555,1966,497,3.0472,211000
"14838",-122.21,37.46,48,2560,322,921,301,10.8758,500001
"14839",-122.21,37.46,40,1777,207,577,207,15.0001,500001
"14840",-122.21,37.44,35,1140,193,486,199,4.6908,500001
"14841",-122.21,37.43,33,1606,254,727,271,8.6963,500001
"14842",-122.21,37.43,23,5741,1012,1843,888,5.7211,500001
"14843",-122.21,37.43,20,975,134,324,146,9.7796,500001
"14844",-122.21,37.42,28,564,72,191,79,11.9666,500001
"14845",-122.21,37.38,28,4518,578,1489,559,11.3176,500001
"14846",-122.21,37.37,34,1476,217,613,223,8.2883,500001
"14847",-122.22,39.51,17,1201,268,555,277,2.1,66900
"14848",-122.22,38.15,7,5129,820,2824,738,5.5138,171100
"14849",-122.22,38.12,15,14125,2344,6456,2147,5.1014,179500
"14850",-122.22,38.11,43,1939,353,968,392,3.1848,112700
"14851",-122.22,38.1,44,3013,563,1353,512,3.4559,111900
"14852",-122.22,38.1,44,2256,451,1057,426,3.1204,110800
"14853",-122.22,38.1,40,2549,478,1275,494,2.9469,111600
"14854",-122.22,38.09,47,2161,440,966,360,2.2734,88700
"14855",-122.22,38.08,37,4590,857,2920,832,3.436,94800
"14856",-122.22,38.07,4,15654,2394,7025,2168,5.8171,225200
"14857",-122.22,37.86,21,7099,1106,2401,1138,8.3014,358500
"14858",-122.22,37.82,42,2991,335,1018,335,13.499,500001
"14859",-122.22,37.82,39,2492,310,808,315,11.8603,500001
"14860",-122.22,37.81,52,2927,402,1021,380,8.1564,390100
"14861",-122.22,37.81,52,2024,339,756,340,4.072,270100
"14862",-122.22,37.81,52,1971,335,765,308,6.5217,273700
"14863",-122.22,37.8,52,2721,541,1185,515,4.5428,239800
"14864",-122.22,37.8,52,2286,464,1073,441,3.0298,199600
"14865",-122.22,37.8,52,2183,465,1129,460,3.2632,227700
"14866",-122.22,37.79,52,3424,690,2273,685,3.9048,164700
"14867",-122.22,37.79,49,1826,450,1201,424,2.5,136700
"14868",-122.22,37.79,46,2366,575,1647,527,2.6042,124700
"14869",-122.22,37.79,44,1487,314,961,272,3.5156,109500
"14870",-122.22,37.79,38,3049,711,2167,659,2.7969,141700
"14871",-122.22,37.78,51,1637,463,1543,393,2.489,119100
"14872",-122.22,37.78,50,1920,530,1525,477,1.4886,128800
"14873",-122.22,37.78,44,2968,710,2269,610,2.3906,111700
"14874",-122.22,37.78,44,1678,514,1700,495,2.0801,131900
"14875",-122.22,37.77,52,391,128,520,138,1.6471,95000
"14876",-122.22,37.77,52,1137,301,866,259,2.59,96400
"14877",-122.22,37.77,40,494,114,547,135,2.8015,114800
"14878",-122.22,37.48,47,2570,783,3107,724,2.8058,229500
"14879",-122.22,37.48,34,1541,584,1564,558,2.56,250000
"14880",-122.22,37.47,28,5956,1612,3571,1549,3.1864,272800
"14881",-122.22,37.47,23,7740,1943,4124,1743,3.3268,322800
"14882",-122.22,37.46,37,2586,495,1208,502,4.3214,342700
"14883",-122.22,37.46,13,2888,546,1182,504,6.0255,409300
"14884",-122.22,37.44,32,4281,501,1318,484,15.0001,500001
"14885",-122.22,37.4,32,2297,287,814,283,15.0001,500001
"14886",-122.22,37.37,26,440,202,322,218,5.1831,350000
"14887",-122.22,37.36,34,1559,243,600,242,8.7382,500001
"14888",-122.23,40.63,16,1141,220,563,200,2.3287,130700
"14889",-122.23,40.4,18,2102,377,1059,384,3.0556,95500
"14890",-122.23,40.32,10,2336,426,1003,368,3.0833,81300
"14891",-122.23,40.2,17,762,138,322,139,4.2917,128800
"14892",-122.23,39.95,21,2087,382,888,361,2.207,86400
"14893",-122.23,39.86,21,1730,350,982,322,1.8375,79800
"14894",-122.23,39.75,16,2026,396,1031,382,1.9375,73100
"14895",-122.23,39.53,8,1268,336,1237,326,1.3708,125000
"14896",-122.23,38.33,31,3440,574,1538,537,5.5368,325900
"14897",-122.23,38.17,45,350,66,225,72,1.8942,216700
"14898",-122.23,38.15,33,1253,238,753,236,1.756,86400
"14899",-122.23,38.14,36,1412,260,792,268,2.3056,90400
"14900",-122.23,38.13,29,5154,1084,2459,1019,3.2664,142900
"14901",-122.23,38.12,49,2715,435,1006,429,4.2308,145800
"14902",-122.23,38.11,47,3007,524,1152,486,4,141500
"14903",-122.23,38.1,47,1303,278,694,269,2.5969,92800
"14904",-122.23,38.1,46,4143,895,2240,847,2.4201,92800
"14905",-122.23,38.09,26,4397,997,2539,965,2.4875,90000
"14906",-122.23,38.06,52,1350,266,490,257,3.125,171100
"14907",-122.23,38.05,52,1736,358,638,297,2.5517,147100
"14908",-122.23,37.88,41,880,129,322,126,8.3252,452600
"14909",-122.23,37.85,52,2800,411,1061,403,6.3434,373600
"14910",-122.23,37.84,50,2515,399,970,373,5.8596,327600
"14911",-122.23,37.84,47,3175,454,1098,485,5.2868,347600
"14912",-122.23,37.83,52,2990,379,947,361,7.8772,500001
"14913",-122.23,37.82,52,3494,396,1192,383,12.3804,500001
"14914",-122.23,37.82,52,3242,366,1001,352,12.2138,500001
"14915",-122.23,37.82,52,3051,381,1005,369,8.1872,466100
"14916",-122.23,37.82,52,1611,203,556,179,8.7477,500001
"14917",-122.23,37.81,52,2814,365,878,352,7.508,348700
"14918",-122.23,37.81,52,2315,292,861,258,8.8793,410300
"14919",-122.23,37.81,52,1433,229,612,213,4.7708,314700
"14920",-122.23,37.8,52,783,184,488,186,1.9375,126600
"14921",-122.23,37.8,52,2033,486,787,459,3.1603,269500
"14922",-122.23,37.8,52,1252,299,844,280,2.3929,111900
"14923",-122.23,37.8,52,1192,289,772,257,2.3833,146900
"14924",-122.23,37.8,51,1590,414,949,392,1.9028,127900
"14925",-122.23,37.8,50,1746,480,1149,415,2.25,123500
"14926",-122.23,37.79,52,1783,395,1659,412,2.9357,107900
"14927",-122.23,37.79,49,1175,217,859,219,2.293,106300
"14928",-122.23,37.79,48,1696,396,1481,343,2.0375,122500
"14929",-122.23,37.79,40,930,199,564,184,1.3281,113300
"14930",-122.23,37.79,30,999,264,1011,263,1.8854,137500
"14931",-122.23,37.79,30,610,145,425,140,1.6198,122700
