"","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value"
"12033",-121.41,38.61,36,3099,605,1322,623,3.4784,105500
"12034",-121.41,38.59,18,5527,1446,2883,1305,2.6485,114500
"12035",-121.41,38.59,17,12355,3630,5692,3073,2.5245,99100
"12036",-121.41,38.58,18,6955,1882,2803,1740,3.089,141400
"12037",-121.41,38.57,16,4429,1124,1538,960,3.2443,190700
"12038",-121.41,38.56,17,7228,1369,2455,1365,5.1385,179500
"12039",-121.41,38.55,14,2534,705,1495,583,1.9167,156300
"12040",-121.41,38.53,35,2061,371,1110,342,3.1944,79000
"12041",-121.41,38.52,25,3087,720,2529,708,1.8689,66800
"12042",-121.41,38.34,24,1605,277,1966,250,3.0833,162500
"12043",-121.41,36.85,11,1708,394,1474,372,2.8839,145900
"12044",-121.41,36.84,23,1771,356,1105,338,3.7049,192200
"12045",-121.42,38.7,10,2562,460,1478,433,4.0625,96200
"12046",-121.42,38.68,32,2118,345,1019,338,3.725,112200
"12047",-121.42,38.65,21,2274,495,1157,445,2.098,49800
"12048",-121.42,38.64,44,1728,367,1042,349,1.6033,58500
"12049",-121.42,38.64,42,1720,382,1069,362,1.8611,60500
"12050",-121.42,38.63,42,2217,536,1203,507,1.9412,73100
"12051",-121.42,38.63,42,1385,273,740,274,2.6055,78000
"12052",-121.42,38.62,41,1087,272,462,219,2.0224,64900
"12053",-121.42,38.62,33,3171,832,1591,695,2.0786,88600
"12054",-121.42,38.61,34,1126,256,589,243,2.1776,84400
"12055",-121.42,38.6,36,1327,209,613,230,3.8672,111400
"12056",-121.42,38.6,35,1166,193,574,190,2.2452,102800
"12057",-121.42,38.6,23,3713,1078,2194,1018,1.7451,89600
"12058",-121.42,38.57,38,1878,338,710,342,3.7731,161400
"12059",-121.42,38.56,21,2066,748,2548,734,1.3571,55000
"12060",-121.42,38.55,35,182,39,115,43,2.6417,98900
"12061",-121.42,38.54,29,1407,265,556,235,3.0521,108000
"12062",-121.42,38.54,18,2525,501,1726,468,2.398,87600
"12063",-121.42,38.53,37,1958,367,1171,366,2.8298,71200
"12064",-121.42,38.53,36,1581,288,832,291,3.4083,71800
"12065",-121.42,38.52,32,2828,556,1655,485,2.5574,72600
"12066",-121.42,38.51,21,3249,666,2611,663,1.9423,87800
"12067",-121.42,38.48,13,7880,1992,4749,1882,1.9657,116000
"12068",-121.42,38.47,11,5665,1507,3422,1299,2.3343,97800
"12069",-121.42,38.22,35,1507,313,868,283,2.0284,96300
"12070",-121.42,37.76,18,5501,1051,2964,1009,4.1855,162100
"12071",-121.42,37.75,33,1999,368,1061,390,3.5242,121400
"12072",-121.42,37.75,33,1329,266,683,233,4.3687,128700
"12073",-121.42,37.74,45,818,144,340,138,4.8021,133500
"12074",-121.42,37.74,38,773,147,320,134,2.825,152500
"12075",-121.42,37.73,2,2682,393,883,271,5.9934,196700
"12076",-121.42,37.71,7,8297,1433,4189,1271,4.3696,170700
"12077",-121.42,36.85,7,1626,325,677,304,2.3125,170800
"12078",-121.43,39.18,36,1124,184,504,171,2.1667,93800
"12079",-121.43,38.69,28,927,165,542,148,2.5,96200
"12080",-121.43,38.66,35,1814,367,1076,372,2.7179,81100
"12081",-121.43,38.65,18,909,198,661,176,3.1696,77400
"12082",-121.43,38.62,36,1765,438,1008,382,2.0639,73000
"12083",-121.43,38.61,40,1134,252,675,249,1.3696,65200
"12084",-121.43,38.61,33,2289,576,1100,503,2.1694,95700
"12085",-121.43,38.57,46,2443,476,939,457,3.5893,142000
"12086",-121.43,38.57,38,2507,446,888,448,4.0972,163700
"12087",-121.43,38.56,46,1316,244,452,245,3.0938,137800
"12088",-121.43,38.56,41,1105,227,443,210,3.1827,131700
"12089",-121.43,38.55,44,3514,714,1509,656,2.7333,100100
"12090",-121.43,38.54,44,1879,359,791,345,3.15,101500
"12091",-121.43,38.54,42,3321,688,1346,658,2.4618,101300
"12092",-121.43,38.53,36,2430,426,1199,437,3.1667,81900
"12093",-121.43,38.53,36,1488,294,846,279,3.1208,82700
"12094",-121.43,38.52,43,2089,399,955,385,2.5898,72100
"12095",-121.43,38.52,30,3657,945,2925,899,1.3927,78300
"12096",-121.43,38.48,12,4602,930,2299,860,3.0625,90500
"12097",-121.43,38.47,21,1787,291,988,301,4.35,96200
"12098",-121.43,38.46,18,1378,235,818,262,4.0625,100300
"12099",-121.43,37.78,24,807,174,585,166,2.6181,163500
"12100",-121.43,37.76,7,2125,508,1358,464,3.6312,147600
"12101",-121.43,37.75,42,1207,278,699,279,3.3611,117600
"12102",-121.43,37.75,41,1717,325,855,303,2.75,127300
"12103",-121.43,37.75,34,1280,268,754,294,3.1333,132000
"12104",-121.43,37.75,30,1912,451,1065,388,2.1424,125000
"12105",-121.43,37.74,52,994,258,623,264,1.725,111500
"12106",-121.43,37.74,52,966,247,589,228,1.6937,108300
"12107",-121.43,37.74,52,876,170,426,179,3.0865,119800
"12108",-121.43,37.74,40,859,196,427,176,3.5789,110400
"12109",-121.43,37.73,40,1718,391,1312,388,2.9955,134700
"12110",-121.43,36.5,14,1835,468,1867,461,2.3879,129800
"12111",-121.44,39.5,26,1652,325,790,292,3.0446,90800
"12112",-121.44,39,20,755,147,457,157,2.4167,67000
"12113",-121.44,38.71,25,2336,406,1172,408,3.5129,101200
"12114",-121.44,38.69,24,3124,556,1512,555,3.1942,94900
"12115",-121.44,38.65,28,1219,240,559,212,3.8295,122200
"12116",-121.44,38.64,25,1678,367,971,307,1.0398,62100
"12117",-121.44,38.64,18,1756,442,837,320,1.125,70500
"12118",-121.44,38.63,38,1673,399,1116,382,1.3302,62200
"12119",-121.44,38.63,38,1402,370,970,382,1.6343,71000
"12120",-121.44,38.63,33,1077,271,753,236,1.3462,55900
"12121",-121.44,38.62,37,3009,733,1513,588,1.4387,61000
"12122",-121.44,38.62,37,1607,385,972,354,1.9107,64700
"12123",-121.44,38.61,41,1404,313,765,330,1.8792,63300
"12124",-121.44,38.61,33,1591,466,1000,418,1.0467,70100
"12125",-121.44,38.6,16,2987,864,1240,755,2.8231,137500
"12126",-121.44,38.58,43,1806,339,764,341,3.9271,147100
"12127",-121.44,38.58,42,2334,435,892,446,3.0208,148800
"12128",-121.44,38.57,52,3080,545,975,495,3.776,164500
"12129",-121.44,38.56,52,906,165,257,166,2.8542,139400
"12130",-121.44,38.56,45,2423,466,873,438,3.7167,131900
"12131",-121.44,38.55,46,1698,383,726,386,2.9821,97000
"12132",-121.44,38.54,47,2518,501,1308,471,2.5389,75700
"12133",-121.44,38.54,44,2570,509,1145,503,2.5694,92400
"12134",-121.44,38.53,37,1951,432,1089,411,2.3272,80600
"12135",-121.44,38.52,38,2080,388,995,380,2.7697,76600
"12136",-121.44,38.51,27,7212,1606,4828,1549,2.214,82400
"12137",-121.44,38.5,27,2527,439,1089,415,4.088,96800
"12138",-121.44,38.5,20,2033,586,1281,521,1.4007,97500
"12139",-121.44,38.49,31,4297,788,2083,771,3.3878,109300
"12140",-121.44,38.47,16,1215,223,787,233,4.1597,95900
"12141",-121.44,38.46,10,4446,897,2499,884,3.5461,103600
"12142",-121.44,37.75,29,918,159,417,166,4.2768,151300
"12143",-121.44,37.74,33,1875,363,970,381,3.5096,141700
"12144",-121.44,37.74,25,456,116,370,106,3.1319,112500
"12145",-121.44,37.73,7,8363,1314,3907,1068,5.3321,208100
"12146",-121.44,37.7,5,1365,196,591,156,6.0389,215100
"12147",-121.44,36.84,7,1644,338,1143,331,4.005,180400
"12148",-121.44,36.51,31,1636,380,1468,339,3.2219,114700
"12149",-121.45,41.04,33,2029,378,936,343,2.67,77500
"12150",-121.45,39.26,15,2319,416,1047,385,3.125,115600
"12151",-121.45,38.7,24,2159,369,1141,355,3.9853,90400
"12152",-121.45,38.69,32,2962,526,1542,521,2.2243,89200
"12153",-121.45,38.65,5,2680,502,1885,498,2.6369,110000
"12154",-121.45,38.64,23,1481,343,1079,315,1.867,60600
"12155",-121.45,38.63,28,1246,295,884,258,1.4397,51700
"12156",-121.45,38.62,38,2419,605,1696,503,1.4861,63100
"12157",-121.45,38.62,37,1534,315,1147,322,2.5643,59800
"12158",-121.45,38.61,46,1758,511,1094,484,1.0685,70000
"12159",-121.45,38.61,34,438,116,263,100,0.9379,67500
"12160",-121.45,38.57,52,3994,635,1295,625,5.1169,232500
"12161",-121.45,38.57,52,2006,412,825,384,3.2963,236100
"12162",-121.45,38.57,48,1962,356,704,362,3.5313,147900
"12163",-121.45,38.56,52,3420,555,1301,530,4.0417,173800
"12164",-121.45,38.56,52,3170,476,1027,457,4.63,233800
"12165",-121.45,38.55,19,3374,808,1412,753,1.4889,77600
"12166",-121.45,38.54,48,3421,734,1441,727,1.9485,86600
"12167",-121.45,38.54,47,1159,250,810,244,2.7787,56000
"12168",-121.45,38.54,41,1278,308,839,280,1.4702,58300
"12169",-121.45,38.53,38,1746,388,1142,315,1.7714,69900
"12170",-121.45,38.53,34,1893,415,884,395,2.1679,75400
"12171",-121.45,38.53,34,1717,354,848,306,2.4741,87000
"12172",-121.45,38.52,37,1705,325,827,326,2.6288,71200
"12173",-121.45,38.52,37,1477,321,888,312,2.5592,70300
"12174",-121.45,38.5,25,3033,665,1559,627,2.7101,99500
"12175",-121.45,38.49,34,3573,662,1540,620,3.5323,109800
"12176",-121.45,38.48,28,2780,510,1638,533,2.9571,103100
"12177",-121.45,38.48,24,1766,340,1028,372,3.5402,98700
"12178",-121.45,38.37,32,1441,261,629,249,4.4519,137500
"12179",-121.45,37.75,15,3846,677,2360,635,4.6173,164800
"12180",-121.45,37.72,2,2239,321,766,219,5.75,240200
"12181",-121.45,36.86,11,1613,335,1617,342,3.1375,146200
"12182",-121.45,36.51,29,1045,311,1245,273,1.775,112500
"12183",-121.46,39.4,17,3659,735,1970,667,2.425,96200
"12184",-121.46,38.69,11,3335,658,1963,622,3.3125,96800
"12185",-121.46,38.68,35,1299,254,705,245,2.8333,103000
"12186",-121.46,38.66,3,3438,603,1602,554,3.9914,120500
"12187",-121.46,38.65,8,3746,767,2161,744,3.2039,103400
"12188",-121.46,38.65,14,3167,551,1787,533,3.8125,92600
"12189",-121.46,38.64,20,1517,323,1287,328,1.6607,67000
"12190",-121.46,38.63,26,3185,658,2444,626,1.56,67600
"12191",-121.46,38.62,35,3326,696,2511,649,1.9871,60900
"12192",-121.46,38.61,43,705,178,464,159,2.4205,60900
"12193",-121.46,38.6,29,1978,538,823,490,1.9688,135600
"12194",-121.46,38.58,52,4408,807,1604,777,3.8914,181600
"12195",-121.46,38.58,40,1394,397,689,353,1.7765,109800
"12196",-121.46,38.57,52,893,159,367,160,3.2386,213200
"12197",-121.46,38.57,52,810,172,326,151,3.1583,140000
"12198",-121.46,38.57,52,1917,367,722,358,3.1484,158900
"12199",-121.46,38.56,52,1878,393,722,381,3.3348,122800
"12200",-121.46,38.55,52,3126,648,1789,558,1.7616,84100
"12201",-121.46,38.55,52,2094,463,1364,407,1.2235,68500
"12202",-121.46,38.55,40,2077,435,1454,385,2.0074,57000
"12203",-121.46,38.54,39,1453,324,843,281,1.7692,63900
"12204",-121.46,38.54,36,1825,411,1226,391,1.5292,55700
"12205",-121.46,38.53,37,2745,588,1607,556,1.8007,65400
"12206",-121.46,38.52,34,1279,285,963,268,2.71,65600
"12207",-121.46,38.52,29,3873,797,2237,706,2.1736,72100
"12208",-121.46,38.51,32,2437,592,1596,557,1.68,84100
"12209",-121.46,38.51,18,2123,606,1576,599,1.5735,110000
"12210",-121.46,38.49,15,10211,1995,5656,1752,2.575,107900
"12211",-121.46,38.48,8,3593,659,1710,530,3.5227,93100
"12212",-121.46,37.73,20,2039,373,862,330,5.1629,222900
"12213",-121.47,41.12,22,2737,512,1168,442,2.83,88700
"12214",-121.47,39.51,19,3720,636,1304,607,2.6921,97500
"12215",-121.47,39.01,37,1244,247,484,157,2.3661,77500
"12216",-121.47,38.95,34,2129,350,969,314,2.7039,106300
"12217",-121.47,38.72,26,1708,299,911,290,4.0227,99800
"12218",-121.47,38.68,19,946,182,474,173,5.0155,97300
"12219",-121.47,38.63,29,2197,520,1374,483,2.1889,69300
"12220",-121.47,38.61,31,1072,279,781,281,1.6563,65800
"12221",-121.47,38.58,52,2035,483,904,459,2.6976,109300
"12222",-121.47,38.58,44,2092,555,878,528,1.5922,115100
"12223",-121.47,38.57,52,438,103,176,99,3.0217,2e+05
"12224",-121.47,38.57,50,3233,968,1223,837,1.2041,168100
"12225",-121.47,38.57,39,1360,368,589,338,2.1691,150000
"12226",-121.47,38.56,52,889,162,273,145,3.125,85600
"12227",-121.47,38.56,52,1532,408,782,369,1.8911,85900
"12228",-121.47,38.56,44,1986,573,1044,490,1.7328,88100
"12229",-121.47,38.55,52,1384,295,561,244,2.0242,94600
"12230",-121.47,38.55,48,968,310,706,274,0.9948,65400
"12231",-121.47,38.55,48,1091,403,926,336,1.1458,65400
"12232",-121.47,38.55,29,1303,308,861,263,1.0208,55800
"12233",-121.47,38.55,24,979,287,546,291,1.186,67000
"12234",-121.47,38.54,47,2085,464,1346,402,1.2679,56700
"12235",-121.47,38.54,36,2099,510,1845,483,1.4138,52500
"12236",-121.47,38.53,44,543,146,506,125,1.3646,65400
"12237",-121.47,38.53,43,3215,725,2400,625,1.4625,54400
"12238",-121.47,38.52,26,2177,638,1971,560,1.2575,66800
"12239",-121.47,38.51,52,20,4,74,9,3.625,80000
"12240",-121.47,38.5,17,1895,424,620,417,1.7188,137500
"12241",-121.47,38.49,17,3595,790,2760,770,2.3233,78800
"12242",-121.47,38.48,24,2359,462,2048,476,3.2702,67300
"12243",-121.47,38.13,13,3192,715,1768,626,2.2619,123500
"12244",-121.47,36.92,27,2049,417,1230,336,4.6477,265900
"12245",-121.48,39.05,40,198,41,151,48,4.5625,1e+05
"12246",-121.48,38.62,23,7709,1279,4147,1262,3.8272,96600
"12247",-121.48,38.61,18,1511,315,1062,304,2.3438,89400
"12248",-121.48,38.59,52,1186,341,1038,320,1.6116,70500
"12249",-121.48,38.59,43,987,240,1253,237,0.9204,82100
"12250",-121.48,38.58,52,576,146,273,127,2.01,94300
"12251",-121.48,38.58,52,2501,757,1081,708,1.5872,157500
"12252",-121.48,38.58,48,2434,744,1281,662,1.6277,140600
"12253",-121.48,38.58,42,1823,566,761,503,1.245,137500
"12254",-121.48,38.57,52,567,193,272,187,1.625,187500
"12255",-121.48,38.57,47,2438,804,1148,747,1.4301,141700
"12256",-121.48,38.57,38,2809,805,1243,785,1.8512,114100
"12257",-121.48,38.57,38,1145,324,596,288,1.78,114300
"12258",-121.48,38.56,52,814,216,327,181,2.8542,125000
"12259",-121.48,38.56,50,1587,448,877,380,2.0833,94300
"12260",-121.48,38.56,46,1476,344,688,353,2.7316,134700
"12261",-121.48,38.56,44,1151,263,518,258,2.0089,113600
"12262",-121.48,38.55,52,2508,360,832,345,7.1035,228700
"12263",-121.48,38.55,52,2216,333,714,327,4.8603,191900
"12264",-121.48,38.55,52,2037,358,811,375,4.3929,162500
"12265",-121.48,38.55,52,1684,309,675,296,4.1467,175000
"12266",-121.48,38.54,41,3364,685,1841,626,2.1975,73500
"12267",-121.48,38.53,43,1378,280,708,280,2.3542,103900
"12268",-121.48,38.53,38,1451,315,786,340,2.3487,101600
"12269",-121.48,38.53,37,1704,361,902,356,1.9837,62300
"12270",-121.48,38.52,36,1824,357,906,356,2.9911,96400
"12271",-121.48,38.52,34,2561,497,1583,530,3.1583,95800
"12272",-121.48,38.51,24,979,201,723,205,2.5926,72300
"12273",-121.48,38.5,23,2679,792,1740,659,1.3679,70300
"12274",-121.48,38.49,26,3165,806,2447,752,1.5908,78600
"12275",-121.48,38.46,8,10505,1777,6002,1694,4.0516,121200
"12276",-121.48,37.77,19,2364,373,1264,390,5.0176,274200
"12277",-121.48,36.49,28,1006,228,738,193,1.9722,210700
"12278",-121.49,39.52,25,848,153,436,155,3.9028,93800
"12279",-121.49,38.63,6,12197,2617,5634,2329,3.7449,129300
"12280",-121.49,38.62,8,15309,2996,7463,2885,3.9143,129700
"12281",-121.49,38.61,6,4391,974,1982,914,3.4291,105300
"12282",-121.49,38.59,20,463,180,486,190,1.0313,85000
"12283",-121.49,38.58,52,569,405,509,367,0.9196,137500
"12284",-121.49,38.58,52,2151,664,1146,603,1.4034,90300
"12285",-121.49,38.58,52,1000,324,456,250,1.4375,168800
"12286",-121.49,38.57,38,2410,967,1091,829,1.2209,87900
"12287",-121.49,38.56,52,1844,392,667,353,3.0033,103500
"12288",-121.49,38.56,42,900,239,506,231,1.2813,87500
"12289",-121.49,38.56,35,1521,457,987,455,1.9013,86900
"12290",-121.49,38.55,52,2515,460,836,442,3.3844,151100
"12291",-121.49,38.55,51,4280,632,1486,621,5.0359,224100
"12292",-121.49,38.54,47,2313,536,779,442,2.5639,123000
"12293",-121.49,38.54,37,1655,393,841,355,1.6932,78400
"12294",-121.49,38.53,42,1468,281,571,271,3.3906,124200
"12295",-121.49,38.53,40,2966,536,1225,505,3.125,130600
"12296",-121.49,38.52,37,1902,413,955,384,3.1014,96800
"12297",-121.49,38.51,18,700,169,260,128,2.9219,152900
"12298",-121.49,38.5,32,2364,439,1331,449,3.319,84500
"12299",-121.49,38.5,30,1715,271,842,263,3.0313,87900
"12300",-121.49,38.49,26,4629,832,2902,816,2.735,74600
"12301",-121.49,38.49,26,1557,301,986,300,2.6613,77700
"12302",-121.49,38.47,26,6121,1185,4224,1105,2.3496,68000
"12303",-121.5,39.83,15,1896,408,893,334,1.6948,87500
"12304",-121.5,38.63,6,693,143,276,151,3.1944,117000
"12305",-121.5,38.62,8,16679,3457,7919,3329,3.7188,134500
"12306",-121.5,38.59,43,88,21,119,19,1.725,67500
"12307",-121.5,38.58,5,761,306,2031,295,0.7526,162500
"12308",-121.5,38.58,20,4018,1220,1570,1122,2.5821,125000
"12309",-121.5,38.57,9,745,175,297,160,3.358,77500
"12310",-121.5,38.57,45,858,254,510,200,1.0114,80000
"12311",-121.5,38.57,44,1375,351,766,321,2.1719,87500
"12312",-121.5,38.56,46,2646,645,1684,616,1.128,123100
"12313",-121.5,38.55,52,2784,455,957,448,5.6402,209800
"12314",-121.5,38.55,49,4094,634,1363,659,5.2362,236800
"12315",-121.5,38.54,52,1145,133,334,138,8.338,405800
"12316",-121.5,38.54,44,1167,201,452,209,3.7344,179800
"12317",-121.5,38.53,39,3184,593,1188,572,4.6923,192000
"12318",-121.5,38.53,37,3642,684,1508,657,3.5231,114300
"12319",-121.5,38.49,32,4013,725,2032,675,3.3689,83400
"12320",-121.5,38.49,29,3606,690,2317,696,2.7368,78200
"12321",-121.5,38.34,36,1212,255,569,256,2.0048,72900
"12322",-121.51,39.97,22,1468,285,611,235,2.3036,73000
"12323",-121.51,38.58,42,1822,636,1372,560,1.2542,76000
"12324",-121.51,38.57,36,613,166,425,147,2.2031,93800
"12325",-121.51,38.55,45,3032,631,1341,597,2.8417,137900
"12326",-121.51,38.54,34,2815,479,1075,471,3.9792,164800
"12327",-121.51,38.53,36,2603,408,966,419,5.3135,216600
"12328",-121.51,38.53,34,1613,265,631,266,4.25,191900
"12329",-121.51,38.51,33,2918,439,1085,427,5.5208,171300
"12330",-121.51,38.51,31,1595,217,542,236,6.6112,251600
"12331",-121.51,38.5,25,4719,745,1857,739,5.0371,180200
"12332",-121.51,38.49,21,4426,790,1856,761,4.1,158300
"12333",-121.51,38.26,52,910,212,429,212,1.6458,52800
"12334",-121.51,37.02,19,2372,394,1142,365,4.0238,374600
"12335",-121.51,36.86,36,1019,168,602,169,2.625,210000
"12336",-121.52,39.49,30,1217,238,677,233,2.6563,63600
"12337",-121.52,39.48,21,2628,494,1364,468,2.0455,59400
"12338",-121.52,39.43,15,2119,389,1079,374,2.3566,80400
"12339",-121.52,39.12,37,102,17,29,14,4.125,72000
"12340",-121.52,38.9,32,1650,313,802,284,2.9048,98200
"12341",-121.52,38.59,35,6418,1545,3814,1496,1.6647,69100
"12342",-121.52,38.58,24,938,275,508,253,1.642,32500
"12343",-121.52,38.57,43,2360,471,1041,452,2.89,86200
"12344",-121.52,38.53,31,3089,585,1366,561,4.2885,160300
"12345",-121.52,38.53,30,3377,623,1289,594,3.5737,171200
"12346",-121.52,38.51,23,6876,1456,2942,1386,3.0963,156900
"12347",-121.52,38.5,19,4900,805,2519,855,4.8497,184400
"12348",-121.52,38.49,5,3344,800,1341,670,3.6196,152800
"12349",-121.52,37.75,18,1544,272,825,286,4.3229,327300
"12350",-121.53,39.53,35,1806,293,683,295,4.5156,91200
"12351",-121.53,39.52,24,1028,185,471,186,2.9688,86400
"12352",-121.53,39.49,19,1537,329,617,274,1.5313,50300
"12353",-121.53,39.44,26,1340,255,662,239,2.6071,57100
"12354",-121.53,39.19,27,2080,412,1082,382,2.5495,98300
"12355",-121.53,39.08,15,1810,441,1157,375,2.0469,55100
"12356",-121.53,38.61,5,8149,1913,2933,1616,3.6788,178800
"12357",-121.53,38.58,35,1316,321,732,336,2.1213,79200
"12358",-121.53,38.58,33,4988,1169,2414,1075,1.9728,76400
"12359",-121.53,38.57,34,3395,592,1518,627,4.0833,118500
"12360",-121.53,38.56,39,2438,483,1103,472,2.9375,86600
"12361",-121.53,38.51,20,6132,1324,2595,1174,3.1607,178900
"12362",-121.53,36.85,23,3359,725,1862,651,2.6719,193600
"12363",-121.54,40.06,17,858,262,47,27,2.4028,67500
"12364",-121.54,39.6,15,886,204,576,205,2.1467,84100
"12365",-121.54,39.5,38,1438,310,779,275,1.3289,39400
"12366",-121.54,39.48,29,2896,596,1809,617,1.8047,53800
"12367",-121.54,39.47,14,1724,315,939,302,2.4952,53900
"12368",-121.54,39.33,27,720,150,359,138,2.5313,61300
"12369",-121.54,39.13,18,4289,1021,2707,939,1.3375,59600
"12370",-121.54,39.12,17,4251,899,3265,934,2.3496,65000
"12371",-121.54,39.08,26,2276,460,1455,474,2.4695,58000
"12372",-121.54,38.59,40,2120,504,1304,464,2.0368,67800
"12373",-121.54,38.59,29,2242,493,1481,478,2.0781,74800
"12374",-121.54,38.58,30,4648,1252,2524,1089,1.3177,74300
"12375",-121.54,38.54,36,1672,302,969,337,3.0536,73100
"12376",-121.54,38.51,17,8482,1590,3362,1513,4.2216,217900
"12377",-121.54,38.49,6,9104,1535,3759,1481,5.1442,174500
"12378",-121.54,38.29,47,1396,254,630,218,2.8616,92500
"12379",-121.54,36.7,12,6758,1241,3918,1100,3.525,201700
"12380",-121.55,39.51,48,827,198,396,161,0.8024,58300
"12381",-121.55,39.51,39,1551,353,684,310,2.0357,57600
"12382",-121.55,39.5,26,3215,827,2041,737,1.0585,45100
"12383",-121.55,39.48,41,461,107,284,90,2.2045,41800
"12384",-121.55,39.45,18,2278,523,1185,475,1.3611,60600
"12385",-121.55,39.44,31,1434,283,811,289,1.7727,49000
"12386",-121.55,39.1,27,1783,441,1163,409,1.2857,47000
"12387",-121.55,39.06,25,1332,247,726,226,2.25,63400
"12388",-121.55,38.59,36,435,95,285,90,1.2292,69600
"12389",-121.55,38.55,10,6227,1164,2909,1077,4.106,115900
"12390",-121.55,38.51,22,2403,431,1088,421,3.9,146900
"12391",-121.55,38.51,14,5490,851,2415,837,6.5253,216800
"12392",-121.55,38.5,9,4868,738,2036,750,5.7621,204600
"12393",-121.55,37.37,39,759,141,252,106,3.6964,262500
"12394",-121.56,39.53,12,1733,421,1861,415,1.5771,65200
"12395",-121.56,39.52,9,818,197,358,197,1.7708,79500
"12396",-121.56,39.52,26,1957,429,945,397,1.7308,53600
"12397",-121.56,39.51,47,1064,245,603,190,1.3654,57900
"12398",-121.56,39.51,46,1885,385,871,347,1.6352,53100
"12399",-121.56,39.27,28,2332,395,1041,344,3.7125,116800
"12400",-121.56,39.16,35,2157,441,1009,409,1.5827,63000
"12401",-121.56,39.16,12,3349,642,2029,619,2.9647,88800
"12402",-121.56,39.13,17,2277,608,1607,562,1.5085,69700
"12403",-121.56,39.11,18,2171,480,1527,447,2.3011,57500
"12404",-121.56,39.1,28,2130,484,1195,439,1.3631,45500
"12405",-121.56,39.08,26,1377,289,761,267,1.4934,48300
"12406",-121.56,39.01,22,1891,340,1023,296,2.7303,99100
"12407",-121.56,38.58,32,2070,561,2046,523,1.9426,82300
"12408",-121.56,38.44,43,1485,270,653,251,3,141700
"12409",-121.56,37.08,17,6725,1051,3439,1027,6.4313,393100
"12410",-121.57,39.8,23,790,137,365,152,2.1912,115200
"12411",-121.57,39.78,18,2221,459,952,440,2.0458,105700
"12412",-121.57,39.76,20,1384,257,557,232,2.0882,104900
"12413",-121.57,39.74,17,1619,292,705,285,2.4623,126100
"12414",-121.57,39.5,31,2023,469,1073,436,1.5714,56100
"12415",-121.57,39.16,21,1872,302,870,301,3.725,84700
"12416",-121.57,39.16,18,1632,367,769,330,3.1029,71700
"12417",-121.57,39.13,30,442,103,413,88,1.5694,57900
"12418",-121.57,39.1,28,1442,333,832,286,1.8413,62300
"12419",-121.57,38.19,36,1395,264,700,244,2.4353,162500
"12420",-121.57,37.02,17,2889,624,2681,608,2.9417,178000
"12421",-121.57,36.98,14,5231,817,2634,799,4.9702,279800
"12422",-121.58,39.83,16,4591,904,1904,812,2.2419,93200
"12423",-121.58,39.79,19,2636,523,1184,465,2.7863,108600
"12424",-121.58,39.76,19,2487,485,1110,453,3.1061,110200
"12425",-121.58,39.76,18,1676,332,733,318,1.7875,103800
"12426",-121.58,39.52,25,2409,490,1384,479,1.9956,58000
"12427",-121.58,39.51,24,1865,372,1087,385,1.6389,56700
"12428",-121.58,39.5,29,1947,383,925,337,2.1658,57600
"12429",-121.58,39.16,36,1206,197,537,204,3.3611,79800
