"","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value"
"5084",-118.12,33.95,35,1604,280,802,280,5.752,291000
"5085",-118.12,33.94,35,1813,313,825,316,5.2485,323800
"5086",-118.12,33.94,33,2206,393,973,364,4.675,283000
"5087",-118.12,33.94,31,2210,519,1047,472,3.3292,271300
"5088",-118.12,33.93,27,580,143,466,133,3.0909,187500
"5089",-118.12,33.92,27,6336,1628,4673,1505,2.5893,183700
"5090",-118.12,33.91,36,2053,386,1023,394,3,216600
"5091",-118.12,33.91,36,1432,265,749,261,3.5772,207400
"5092",-118.12,33.91,35,620,122,381,124,3.7917,183900
"5093",-118.12,33.91,35,1518,279,857,251,3.6917,197500
"5094",-118.12,33.91,34,682,132,491,144,4.6389,173800
"5095",-118.12,33.89,29,2666,848,2030,781,2.5432,180900
"5096",-118.12,33.89,22,6876,1960,5162,1879,2.9293,170800
"5097",-118.12,33.88,40,2344,571,1305,544,3.1923,191900
"5098",-118.12,33.88,36,1083,218,557,210,3.0795,218400
"5099",-118.12,33.88,25,1768,559,983,488,2.6184,243800
"5100",-118.12,33.87,43,1633,355,837,350,3.0405,188000
"5101",-118.12,33.87,21,3764,1081,1919,977,2.5057,156300
"5102",-118.12,33.86,44,2663,511,1277,462,4.3194,199500
"5103",-118.12,33.86,34,2116,427,972,396,4.8516,213600
"5104",-118.12,33.85,37,2386,409,1101,399,4.6908,218200
"5105",-118.12,33.84,37,2706,462,1331,476,5.0719,220000
"5106",-118.12,33.84,37,2143,382,1047,377,4.4423,216000
"5107",-118.12,33.84,37,1242,221,565,213,4.1094,215800
"5108",-118.12,33.83,45,1734,331,797,293,4.8917,222800
"5109",-118.12,33.83,44,1712,314,691,293,4.3594,221300
"5110",-118.12,33.82,43,1544,286,701,298,4.1375,226000
"5111",-118.12,33.82,42,1493,277,671,267,3.2794,224500
"5112",-118.12,33.81,36,2565,458,1155,443,4.6087,224600
"5113",-118.12,33.81,36,1665,291,721,294,4.6875,250700
"5114",-118.12,33.8,36,1257,205,530,211,5.3701,251400
"5115",-118.12,33.8,35,1835,435,774,418,2.7092,256300
"5116",-118.12,33.79,43,1471,301,767,311,4.3317,232400
"5117",-118.12,33.79,41,1762,314,738,300,4.1687,240700
"5118",-118.12,33.76,45,3035,516,1127,527,7.0796,500001
"5119",-118.12,33.76,43,3070,668,1240,646,3.7813,461500
"5120",-118.12,33.75,47,3330,569,1220,557,7.3672,500001
"5121",-118.12,33.75,41,2072,491,742,414,3.9934,500001
"5122",-118.13,34.7,34,1943,500,1078,446,1.1296,93800
"5123",-118.13,34.69,34,2156,397,1269,388,2.75,96800
"5124",-118.13,34.69,32,3670,765,1986,673,3.682,108800
"5125",-118.13,34.68,28,718,124,347,121,4.025,102600
"5126",-118.13,34.58,29,2370,475,1746,483,3.7464,113500
"5127",-118.13,34.44,10,2726,465,1773,459,4.8295,319100
"5128",-118.13,34.21,36,1449,235,621,210,6.1824,274100
"5129",-118.13,34.2,46,2676,427,1022,395,6.4288,295500
"5130",-118.13,34.2,46,1271,236,573,210,4.9312,240200
"5131",-118.13,34.2,45,1213,206,529,231,5.6629,234000
"5132",-118.13,34.19,48,2539,425,930,364,4.7269,303900
"5133",-118.13,34.19,43,1621,365,1015,329,2.92,242200
"5134",-118.13,34.19,42,2203,412,1012,377,4.0714,234000
"5135",-118.13,34.18,52,3094,519,1309,488,6.4223,310900
"5136",-118.13,34.17,49,1962,435,1329,457,3.2898,2e+05
"5137",-118.13,34.16,36,2162,658,1337,590,2.2095,176700
"5138",-118.13,34.16,33,2682,716,2050,692,2.4817,169500
"5139",-118.13,34.15,9,2099,625,1252,554,3.1875,173100
"5140",-118.13,34.15,18,1665,477,1095,390,2.6038,155600
"5141",-118.13,34.14,29,3559,1034,1658,965,3.2643,163900
"5142",-118.13,34.14,23,5465,1494,2511,1359,3.4531,210900
"5143",-118.13,34.12,46,3156,430,1109,423,10.7397,500001
"5144",-118.13,34.11,45,1780,289,755,328,4.825,351100
"5145",-118.13,34.1,26,3050,825,2153,772,3.1103,214100
"5146",-118.13,34.09,42,700,212,662,210,3.0078,191700
"5147",-118.13,34.09,42,2562,781,1936,687,2.2214,219000
"5148",-118.13,34.09,21,3862,1186,2773,1102,2.7816,188200
"5149",-118.13,34.08,40,1931,449,1367,446,2.575,228400
"5150",-118.13,34.08,35,2517,662,1883,607,2.5787,223000
"5151",-118.13,34.07,32,1880,428,1404,424,3.085,220500
"5152",-118.13,34.07,20,2130,654,1870,578,2.3664,192200
"5153",-118.13,34.06,30,1692,398,1130,365,2.8672,198500
"5154",-118.13,34.06,17,1714,572,1590,568,1.1875,183900
"5155",-118.13,34.05,35,3229,616,1879,595,3.9531,268400
"5156",-118.13,34.04,42,2205,451,1392,423,4.3646,211400
"5157",-118.13,34.04,40,1444,312,881,303,3.1083,220500
"5158",-118.13,34.04,36,1938,364,1118,374,3.5833,227300
"5159",-118.13,34.03,42,2203,467,1470,488,2.8385,192200
"5160",-118.13,34.03,31,4267,1070,3176,1071,3.0212,208200
"5161",-118.13,34.02,43,396,91,261,73,2.9044,172900
"5162",-118.13,34.02,41,734,190,565,191,2.2813,192000
"5163",-118.13,34.02,40,2988,690,2144,667,2.3359,189300
"5164",-118.13,34.02,38,1243,310,788,286,2.5852,185100
"5165",-118.13,34.02,36,984,275,1024,284,2.125,153500
"5166",-118.13,34.01,43,782,207,827,223,3.1538,154300
"5167",-118.13,33.97,36,1759,295,837,267,4.6992,251900
"5168",-118.13,33.97,34,1736,297,823,292,5.4042,241600
"5169",-118.13,33.96,38,1040,202,557,228,4,254700
"5170",-118.13,33.96,36,1933,341,958,335,4.4732,266000
"5171",-118.13,33.96,35,1500,250,706,250,4.5625,253500
"5172",-118.13,33.95,37,1709,333,778,344,3.9036,326600
"5173",-118.13,33.94,34,522,138,373,139,3.5481,265000
"5174",-118.13,33.93,38,2040,458,1775,445,3.5227,202400
"5175",-118.13,33.93,34,2122,517,1578,488,3.1496,191900
"5176",-118.13,33.93,19,1793,447,1222,452,2.6862,195800
"5177",-118.13,33.92,36,984,183,615,206,4.1786,201500
"5178",-118.13,33.92,28,3069,864,1932,835,2.4925,177200
"5179",-118.13,33.91,36,1967,316,910,306,4.4948,190600
"5180",-118.13,33.91,35,561,104,261,105,4.9375,183800
"5181",-118.13,33.91,34,916,162,552,164,4.9107,222000
"5182",-118.13,33.9,38,1475,269,827,265,4.7663,191600
"5183",-118.13,33.9,36,1814,350,886,347,3.4868,208400
"5184",-118.13,33.9,35,1458,261,686,236,3.9038,202700
"5185",-118.13,33.89,36,599,125,361,139,5.0395,225800
"5186",-118.13,33.89,33,3668,867,2368,845,2.8906,204900
"5187",-118.13,33.89,29,2823,737,1723,678,2.7121,165500
"5188",-118.13,33.88,32,3088,1024,1981,956,2.2027,192700
"5189",-118.13,33.88,32,1788,459,1131,461,3.5278,166100
"5190",-118.13,33.87,45,1606,300,735,295,4.6765,198400
"5191",-118.13,33.87,20,3638,868,2326,822,3.3304,194600
"5192",-118.13,33.86,45,1866,343,919,344,3.5833,200200
"5193",-118.13,33.86,37,2259,425,1183,413,5.1805,201600
"5194",-118.13,33.85,36,2110,416,1128,403,4.6019,208400
"5195",-118.13,33.85,36,1885,391,1049,405,3.55,212800
"5196",-118.13,33.84,46,2439,429,944,374,4.2841,312400
"5197",-118.13,33.84,35,3008,674,1584,671,3.5465,213200
"5198",-118.13,33.83,45,3087,574,1474,567,5.5196,227600
"5199",-118.13,33.83,44,1710,333,786,344,4.2917,314700
"5200",-118.13,33.82,44,1785,307,779,291,4.3056,228600
"5201",-118.13,33.82,44,1619,280,815,284,5.5449,232200
"5202",-118.13,33.82,37,1530,290,711,283,5.1795,225400
"5203",-118.13,33.82,36,665,114,273,112,3.7321,223700
"5204",-118.13,33.81,37,1228,237,572,242,4.325,223900
"5205",-118.13,33.81,37,1013,199,493,183,4.7845,231400
"5206",-118.13,33.81,36,1749,322,855,319,4.6473,227100
"5207",-118.13,33.81,34,1903,343,928,349,5.395,241900
"5208",-118.13,33.8,41,1509,325,821,314,4.0893,223000
"5209",-118.13,33.8,36,1496,271,743,265,4.4312,226000
"5210",-118.13,33.8,36,1026,182,505,176,4.3438,233600
"5211",-118.13,33.79,45,2317,448,1057,428,4.375,234800
"5212",-118.13,33.79,44,2153,375,947,364,5.0072,236200
"5213",-118.13,33.79,36,1245,211,508,221,5.3441,480600
"5214",-118.13,33.79,29,2937,524,1132,528,4.6133,500001
"5215",-118.13,33.79,20,6678,1797,3625,1599,3.7716,242900
"5216",-118.13,33.78,45,1016,172,361,163,7.5,434500
"5217",-118.13,33.78,31,3039,739,1199,697,3.7232,500001
"5218",-118.13,33.77,52,3697,691,1436,671,4.6852,395200
"5219",-118.13,33.77,37,4365,926,1661,868,5.3046,360700
"5220",-118.13,33.76,52,2216,526,940,530,4.5469,381000
"5221",-118.13,33.76,46,2834,673,1175,670,4.7875,363800
"5222",-118.13,33.76,44,1543,463,652,406,4.25,439300
"5223",-118.14,34.72,15,2181,361,1057,300,4.625,118100
"5224",-118.14,34.71,33,2347,461,1482,374,2.8194,93000
"5225",-118.14,34.7,12,1984,614,1071,574,1.2532,102100
"5226",-118.14,34.69,48,1379,327,696,304,2.1167,94900
"5227",-118.14,34.69,35,2118,374,1108,360,3.4327,100300
"5228",-118.14,34.68,33,2815,485,1447,489,4.2679,119600
"5229",-118.14,34.68,31,2666,662,1337,602,2.4432,101100
"5230",-118.14,34.68,25,1703,342,775,309,4.5455,126500
"5231",-118.14,34.65,20,1257,201,551,186,4.6591,247200
"5232",-118.14,34.57,6,9882,1892,4892,1621,3.7636,167600
"5233",-118.14,34.2,39,2569,426,1282,432,5.0953,207400
"5234",-118.14,34.19,49,1678,277,737,287,3.7222,237000
"5235",-118.14,34.19,45,3595,619,1686,607,4.73,201000
"5236",-118.14,34.18,50,1493,326,1000,323,3.3068,154400
"5237",-118.14,34.18,47,3457,622,1700,579,3.5164,226500
"5238",-118.14,34.17,52,2687,600,1716,544,2.7201,205700
"5239",-118.14,34.17,40,1054,251,1056,276,2.3,146700
"5240",-118.14,34.17,34,2384,604,2073,540,2.3062,158000
"5241",-118.14,34.16,38,1843,565,1449,524,2.2174,215400
"5242",-118.14,34.16,36,2973,807,2846,784,2.6217,156300
"5243",-118.14,34.16,30,2598,757,2869,769,2.1377,142300
"5244",-118.14,34.15,52,407,160,227,148,1.5156,187500
"5245",-118.14,34.15,41,1256,407,855,383,1.9923,500001
"5246",-118.14,34.15,17,1896,674,971,652,0.8438,175000
"5247",-118.14,34.14,24,10239,2823,4210,2565,3.6997,225000
"5248",-118.14,34.14,17,3404,1011,1694,949,2.9511,282300
"5249",-118.14,34.13,49,4438,803,1650,741,5.1072,479700
"5250",-118.14,34.13,16,3569,821,1505,783,4.9167,251100
"5251",-118.14,34.11,52,2742,422,1153,414,8.1124,500001
"5252",-118.14,34.1,52,4061,861,2290,790,2.8919,258400
"5253",-118.14,34.1,27,4073,1013,2411,933,3.108,231000
"5254",-118.14,34.09,38,1745,457,1547,460,2.85,219000
"5255",-118.14,34.09,28,4164,1127,2934,1014,2.7483,218800
"5256",-118.14,34.09,20,3447,1007,2622,934,2.918,208700
"5257",-118.14,34.08,30,1433,397,1110,346,2.3464,191700
"5258",-118.14,34.08,24,3988,1098,2909,1034,2.7036,170000
"5259",-118.14,34.08,24,2999,786,2937,796,2.9405,217800
"5260",-118.14,34.07,52,695,145,523,170,3.665,220400
"5261",-118.14,34.06,39,2390,444,1246,422,3.7857,245700
"5262",-118.14,34.05,39,1880,367,954,349,3.875,236400
"5263",-118.14,34.05,25,5478,1136,3062,1096,3.4118,341100
"5264",-118.14,34.04,37,1129,212,509,202,2.6146,243200
"5265",-118.14,34.03,45,1569,359,1203,359,2.4612,180500
"5266",-118.14,34.03,44,2003,390,1291,392,4.0625,201100
"5267",-118.14,34.02,45,1307,283,967,254,2.75,178300
"5268",-118.14,34.02,44,1715,460,1740,423,2.7019,153300
"5269",-118.14,34.02,42,1384,458,1825,455,1.4178,145500
"5270",-118.14,34.02,40,1912,502,2077,500,2.6,180600
"5271",-118.14,34.01,42,1007,277,1060,268,3.0179,153700
"5272",-118.14,34.01,36,702,210,834,216,2.25,162500
"5273",-118.14,33.97,36,1407,385,1763,350,2.6364,150000
"5274",-118.14,33.97,31,2064,612,2461,573,2.0524,160800
"5275",-118.14,33.97,29,1846,530,2576,528,2.63,156000
"5276",-118.14,33.96,38,590,139,620,132,2.1731,143800
"5277",-118.14,33.96,34,2744,541,1333,503,4.0536,277200
"5278",-118.14,33.95,44,1812,338,822,314,6.7744,294100
"5279",-118.14,33.95,42,1413,228,630,219,6.8564,3e+05
"5280",-118.14,33.95,37,1462,243,600,236,5.2015,302000
"5281",-118.14,33.95,36,1942,355,891,348,3.6635,282100
"5282",-118.14,33.94,35,2987,601,1561,606,4.0039,226500
"5283",-118.14,33.94,31,2841,774,1612,708,2.9205,196600
"5284",-118.14,33.93,31,3205,727,1647,664,3.3681,223900
"5285",-118.14,33.92,31,3731,853,2313,801,3.2237,218200
"5286",-118.14,33.91,37,932,171,578,175,4.375,177600
"5287",-118.14,33.91,36,1096,204,569,201,4.475,182300
"5288",-118.14,33.91,34,1766,410,974,404,3.0703,180800
"5289",-118.14,33.91,32,1981,472,1371,431,3.1204,204200
"5290",-118.14,33.9,39,1379,282,883,291,3.3375,180100
"5291",-118.14,33.9,26,2145,471,1150,429,3.5972,225800
"5292",-118.14,33.89,39,1744,339,1048,330,4.5735,195500
"5293",-118.14,33.89,37,1159,238,740,243,4.9107,179600
"5294",-118.14,33.89,33,1250,276,866,268,4.1708,175000
"5295",-118.14,33.88,24,3305,982,2085,881,2.6641,168200
"5296",-118.14,33.87,44,1661,315,985,319,4.3942,219500
"5297",-118.14,33.87,44,1607,271,799,283,5.084,214100
"5298",-118.14,33.87,21,6618,1773,4396,1649,3.0989,171400
"5299",-118.14,33.86,44,1276,234,538,213,4.8667,218300
"5300",-118.14,33.86,37,1404,257,652,258,4.2062,195400
"5301",-118.14,33.86,36,1774,348,934,333,4.8571,203300
"5302",-118.14,33.86,36,1703,325,845,308,5.0106,210800
"5303",-118.14,33.84,45,1908,361,890,342,4.575,336000
"5304",-118.14,33.84,44,3043,619,1316,607,4.4286,254900
"5305",-118.14,33.84,43,2107,439,876,429,3.2024,339400
"5306",-118.14,33.8,43,2506,531,1230,543,3.4211,203900
"5307",-118.14,33.79,45,1519,263,681,267,4.6452,212500
"5308",-118.14,33.79,44,2388,619,1461,592,3.1711,215400
"5309",-118.14,33.79,23,2573,688,1478,604,3.4833,209400
"5310",-118.14,33.78,44,2101,496,1038,500,3.108,217900
"5311",-118.14,33.78,42,1898,488,940,483,3.4107,233300
"5312",-118.14,33.77,52,2208,409,791,408,5.8408,5e+05
"5313",-118.14,33.77,49,2792,690,1301,648,3.2917,307400
"5314",-118.14,33.76,52,2677,642,1144,624,4.3889,378000
"5315",-118.14,33.76,50,914,167,322,165,4.7361,418800
"5316",-118.14,33.76,50,2960,761,1179,718,3.5214,398100
"5317",-118.14,33.76,44,1633,536,741,513,3.385,408300
"5318",-118.14,33.76,37,3242,698,1080,629,3.901,432500
"5319",-118.14,33.75,39,1995,634,867,567,4.0795,4e+05
"5320",-118.14,33.71,36,2484,525,792,446,5.1815,500001
"5321",-118.15,35.04,29,1671,368,821,337,2.16,56800
"5322",-118.15,34.71,36,1338,250,709,250,3.5625,101400
"5323",-118.15,34.71,35,1503,309,842,300,2.5278,97700
"5324",-118.15,34.7,36,2696,454,1192,452,3.9615,116300
"5325",-118.15,34.69,32,1300,234,712,249,3.25,107500
"5326",-118.15,34.67,5,12317,2953,6291,2654,3.5732,146900
"5327",-118.15,34.59,33,2111,429,1067,397,3.7344,111400
"5328",-118.15,34.21,34,2765,515,1422,438,5.4727,238900
"5329",-118.15,34.2,52,1786,306,1018,322,4.1518,182100
"5330",-118.15,34.2,37,1997,361,1037,363,3.7932,210300
"5331",-118.15,34.19,47,1717,314,868,295,3.6094,160700
"5332",-118.15,34.19,38,1750,411,1398,409,2.3967,163100
"5333",-118.15,34.18,45,2612,664,3117,584,2.3029,148800
"5334",-118.15,34.18,42,1521,320,1118,311,3.3125,154900
"5335",-118.15,34.17,46,2553,558,1740,492,2.0278,127500
"5336",-118.15,34.17,36,930,280,1024,300,1.0846,146400
"5337",-118.15,34.16,52,1925,597,2258,594,1.6921,162500
"5338",-118.15,34.16,38,2471,529,1661,441,2.2765,146600
"5339",-118.15,34.16,20,2410,632,2135,578,1.6887,148600
"5340",-118.15,34.16,18,1711,383,1474,415,1.2891,181300
"5341",-118.15,34.15,52,275,123,273,111,1.1667,500001
"5342",-118.15,34.15,49,806,199,698,172,2.3654,137500
"5343",-118.15,34.14,52,403,117,361,105,1.625,187500
"5344",-118.15,34.14,45,543,191,454,181,2.3,55000
"5345",-118.15,34.14,27,1499,426,755,414,3.875,258300
"5346",-118.15,34.13,50,2443,494,947,451,4.7344,314700
"5347",-118.15,34.13,34,824,224,430,213,3.6389,215000
"5348",-118.15,34.13,30,2763,520,1143,465,4.7298,500001
"5349",-118.15,34.12,52,1518,344,725,296,3.4018,204500
"5350",-118.15,34.12,49,1789,288,848,311,6.0199,5e+05
"5351",-118.15,34.12,43,1810,427,742,429,3.8529,350000
"5352",-118.15,34.12,36,6119,1513,2719,1402,3.8427,319700
"5353",-118.15,34.11,52,2375,369,930,351,7.4111,469100
"5354",-118.15,34.11,52,1746,330,704,306,3.7895,364800
"5355",-118.15,34.11,52,1000,192,363,158,4.2981,352800
"5356",-118.15,34.1,52,4325,823,1927,795,3.9485,419100
"5357",-118.15,34.1,36,3514,818,2277,828,3.1211,229300
"5358",-118.15,34.09,52,2203,430,1238,403,4.4306,225800
"5359",-118.15,34.09,27,1935,460,1456,382,2.8062,192800
"5360",-118.15,34.08,48,3697,816,2446,787,3.3988,199200
"5361",-118.15,34.08,44,1053,251,941,256,3.125,205600
"5362",-118.15,34.07,52,1983,344,887,331,3.2875,234400
"5363",-118.15,34.07,44,1626,383,1063,334,2.4348,220700
"5364",-118.15,34.06,28,3855,922,2517,874,3.505,204300
"5365",-118.15,34.05,31,3362,799,1939,754,3.5089,305800
"5366",-118.15,34.04,44,647,142,457,143,3.6875,162500
"5367",-118.15,34.04,39,1099,263,787,269,3.7794,194600
"5368",-118.15,34.04,33,818,195,664,198,2.1944,203300
"5369",-118.15,34.03,44,603,207,588,218,2.0536,186400
"5370",-118.15,34.03,43,2006,472,1687,463,1.7991,158800
"5371",-118.15,34.02,42,2729,725,3004,722,2.3438,154300
"5372",-118.15,34.02,37,2344,631,2195,610,2.7022,151900
"5373",-118.15,34,32,3218,739,2368,730,3.1406,175300
"5374",-118.15,33.98,37,1184,290,1320,276,2.3,165600
"5375",-118.15,33.98,17,3361,925,3264,914,2.2813,145600
"5376",-118.15,33.97,33,1903,469,1882,435,2.4071,170500
"5377",-118.15,33.97,32,927,250,970,248,2.1591,181500
"5378",-118.15,33.96,33,2418,485,1397,477,3.1083,285500
"5379",-118.15,33.96,33,1471,451,2272,482,2.5385,160900
"5380",-118.15,33.96,33,1201,340,1482,334,2.4821,150000
"5381",-118.15,33.95,35,2753,702,1592,614,2.7875,209000
"5382",-118.15,33.94,37,1594,321,1003,323,3.3289,199700
"5383",-118.15,33.93,42,1839,346,1034,339,4.9808,212300
"5384",-118.15,33.93,34,1745,404,1084,410,3.3411,220500
"5385",-118.15,33.93,30,3096,628,1676,587,4.6583,207300
"5386",-118.15,33.93,25,1948,433,1128,429,3.7614,255900
"5387",-118.15,33.92,40,1335,281,804,282,4.3194,198400
"5388",-118.15,33.92,36,1890,400,1232,386,4.375,184200
"5389",-118.15,33.92,30,915,234,646,211,2.5208,182800
"5390",-118.15,33.92,28,1038,252,912,245,2.5875,161200
"5391",-118.15,33.91,38,901,205,760,208,2.9643,147400
"5392",-118.15,33.91,35,574,116,610,147,3.3182,133300
"5393",-118.15,33.91,35,1590,350,1299,335,4.0313,163200
"5394",-118.15,33.91,25,2053,578,1721,507,2.3456,146100
"5395",-118.15,33.9,20,2850,737,1855,662,2.809,144600
"5396",-118.15,33.89,30,4426,995,4196,921,3.274,148300
"5397",-118.15,33.88,24,4232,1092,2688,1035,2.52,146000
"5398",-118.15,33.87,29,2690,659,1747,617,3.3713,198200
"5399",-118.15,33.86,36,1578,312,827,311,4.8942,194100
"5400",-118.15,33.86,34,2403,413,1385,386,4.4934,213800
"5401",-118.15,33.86,32,2630,559,1069,491,2.4659,209000
"5402",-118.15,33.85,36,1491,259,699,266,4.0781,217300
"5403",-118.15,33.85,36,1435,249,606,234,4.1439,212600
"5404",-118.15,33.85,30,4071,1067,2144,970,2.7268,218100
"5405",-118.15,33.84,37,1508,252,635,241,3.75,221300
"5406",-118.15,33.84,29,2448,354,894,349,7.6526,481300
"5407",-118.15,33.8,44,1886,399,1167,372,3.1042,219800
"5408",-118.15,33.79,5,3700,993,1657,848,3.7826,196300
"5409",-118.15,33.79,25,4013,1097,2297,969,3.0453,185900
"5410",-118.15,33.78,35,2768,752,1277,651,3.6193,250000
"5411",-118.15,33.78,17,1584,435,904,406,2.0875,181300
"5412",-118.15,33.78,13,3056,861,1600,824,3.3003,207800
"5413",-118.15,33.78,12,4436,1133,2176,1002,3.5812,198600
"5414",-118.15,33.77,41,3448,896,1621,838,4.5,339800
"5415",-118.15,33.77,39,2428,634,1312,612,2.7212,266300
"5416",-118.15,33.77,36,4366,1211,1912,1172,3.5292,361800
"5417",-118.15,33.77,27,3043,787,1398,747,3.5528,271100
"5418",-118.15,33.76,36,2916,785,1183,749,3.5985,500001
"5419",-118.16,35.05,44,1297,307,776,278,2.5875,68900
"5420",-118.16,34.71,27,6007,998,2680,882,4.1719,117200
"5421",-118.16,34.7,33,2918,494,1365,478,4.8787,127700
"5422",-118.16,34.68,9,4303,900,2240,861,3.7807,110900
"5423",-118.16,34.68,17,2994,832,1571,695,2.5902,85400
"5424",-118.16,34.6,5,7294,1139,3123,930,4.9904,154100
"5425",-118.16,34.6,2,11008,1549,4098,1367,6.4865,204400
"5426",-118.16,34.2,43,1810,343,988,307,3.8203,176000
"5427",-118.16,34.19,44,2195,449,1377,417,3.5887,153500
"5428",-118.16,34.19,42,2076,462,1641,436,2.2326,149200
