"","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value"
"11156",-121.02,37.62,14,5737,1286,4722,1210,1.6731,95800
"11157",-121.02,37.61,33,1469,370,1318,349,1.7104,59000
"11158",-121.02,37.6,33,1009,238,1027,246,2.5993,68000
"11159",-121.02,37.58,36,1285,270,706,273,1.7169,121400
"11160",-121.02,37.48,26,467,93,244,83,4.1346,187500
"11161",-121.02,37.09,17,1118,270,560,244,2.0216,112500
"11162",-121.02,36.94,33,1541,313,880,272,2.5074,117700
"11163",-121.02,36.24,12,2198,507,1971,502,2.6801,1e+05
"11164",-121.03,40.35,52,5486,1044,1977,754,2.1833,49500
"11165",-121.03,39.37,15,1337,326,1172,306,2.6341,85000
"11166",-121.03,39.26,49,3739,759,1422,606,2.4283,143100
"11167",-121.03,39.21,28,2843,535,1310,525,3.2337,123100
"11168",-121.03,39.14,10,3138,524,1275,511,4.0775,164500
"11169",-121.03,39.05,12,1875,307,806,283,3.9185,195200
"11170",-121.03,37.69,6,2607,557,1266,475,3.4632,137700
"11171",-121.03,37.69,5,4034,771,1967,742,3.8065,146000
"11172",-121.03,37.68,27,1956,327,1004,307,3.7857,110500
"11173",-121.03,37.68,20,3204,625,2016,605,2.6567,110400
"11174",-121.03,37.66,31,887,217,614,199,2.1528,75500
"11175",-121.03,37.65,37,375,58,120,37,3.9844,150000
"11176",-121.03,37.64,22,2001,387,1520,387,3.148,102300
"11177",-121.03,37.63,5,2881,584,1490,570,3.0398,120000
"11178",-121.03,37.62,46,2331,508,1210,484,2.5313,77700
"11179",-121.03,37.62,43,1241,240,612,266,2.8194,81300
"11180",-121.03,37.55,32,946,198,624,173,1.9728,97900
"11181",-121.03,37.33,27,1333,230,730,229,3.06,106000
"11182",-121.03,37.32,42,2905,561,1457,551,2.2566,82100
"11183",-121.04,39.22,14,1889,471,853,399,2.25,112500
"11184",-121.04,39.19,17,856,167,518,170,3.5859,144300
"11185",-121.04,39.08,8,2870,526,1307,451,3.463,201700
"11186",-121.04,39,21,4059,730,1874,693,4.8051,174300
"11187",-121.04,38.81,11,3522,623,1456,544,3.93,163400
"11188",-121.04,37.78,32,2916,528,1466,473,2.5643,2e+05
"11189",-121.04,37.7,52,349,59,121,40,3.3036,197500
"11190",-121.04,37.69,9,6333,1355,3265,1265,3.0217,160900
"11191",-121.04,37.69,5,9601,1639,4449,1575,4.5332,195500
"11192",-121.04,37.68,28,1909,398,1140,380,2.3783,81400
"11193",-121.04,37.68,18,5129,1171,3622,1128,2.0272,92700
"11194",-121.04,37.66,11,1658,301,913,298,4.1705,162800
"11195",-121.04,37.65,8,1959,379,995,365,3.3567,129100
"11196",-121.04,37.6,27,958,184,580,177,2.1875,82800
"11197",-121.04,37.5,33,613,123,343,116,3.1875,129200
"11198",-121.04,37.3,6,2657,486,1409,392,3.3824,115500
"11199",-121.05,39.23,20,1634,374,1053,390,1.5313,154900
"11200",-121.05,39.21,43,1264,273,611,260,2.535,117100
"11201",-121.05,39.2,48,1759,389,716,350,2.3125,108300
"11202",-121.05,39.13,10,3063,497,1168,507,4.4375,185100
"11203",-121.05,39.11,7,2767,423,1143,382,3.6333,170200
"11204",-121.05,38.97,12,3676,550,1572,510,4.8214,201900
"11205",-121.05,38.14,19,3326,561,1544,511,2.9875,166300
"11206",-121.05,37.93,17,2474,480,1649,453,3.275,156500
"11207",-121.05,37.64,33,1438,237,569,208,3.3516,150000
"11208",-121.05,37.62,37,1043,196,555,197,3.4125,125000
"11209",-121.06,40.23,23,1127,225,215,85,3.4844,143800
"11210",-121.06,39.29,14,1864,331,894,332,3.4028,171800
"11211",-121.06,39.25,17,3127,539,1390,520,3.9537,172800
"11212",-121.06,39.23,10,2229,537,982,512,2.186,132700
"11213",-121.06,39.21,52,1452,309,637,299,2.2083,103900
"11214",-121.06,39.04,15,1999,287,585,246,5.5161,361900
"11215",-121.06,39.04,14,1651,279,633,261,4.2802,194800
"11216",-121.06,39.03,11,1887,303,775,283,3.8417,187200
"11217",-121.06,38.98,14,2267,355,1140,369,4.7019,212800
"11218",-121.06,38.91,18,6501,1416,2954,1373,2.5373,143000
"11219",-121.06,38.88,17,7635,1284,3096,1227,4.2917,184300
"11220",-121.06,38.51,6,6873,959,2354,931,6.8869,263100
"11221",-121.06,37.86,24,1713,328,1258,324,2.683,169400
"11222",-121.06,37.7,7,9374,1847,4827,1722,3.462,151900
"11223",-121.06,37.67,31,906,146,383,129,3.4167,196900
"11224",-121.06,37.66,6,3655,598,1993,596,4.6053,150100
"11225",-121.06,37.45,33,1401,299,915,282,3.4464,162500
"11226",-121.06,37.42,52,504,96,295,97,3.5,73500
"11227",-121.06,37.18,30,2603,507,1491,473,3.0909,123400
"11228",-121.06,36.72,23,395,70,166,52,2.2132,1e+05
"11229",-121.07,40.85,17,976,202,511,175,3.6641,80800
"11230",-121.07,39.23,39,2099,433,929,423,1.9886,113800
"11231",-121.07,39.22,52,2432,495,928,435,2.425,121100
"11232",-121.07,39.15,15,6828,1319,3002,1318,2.4726,143400
"11233",-121.07,39.13,8,4839,832,1977,762,4.0848,155900
"11234",-121.07,39.09,17,1878,345,892,299,2.8864,143100
"11235",-121.07,39.05,10,1813,311,827,287,3.6087,182100
"11236",-121.07,39.04,9,2374,372,884,333,4.5042,206400
"11237",-121.07,38.94,14,1710,294,839,297,4.7143,150700
"11238",-121.07,38.92,15,5301,884,2335,831,4.515,164000
"11239",-121.07,37.71,39,223,37,92,37,3.375,212500
"11240",-121.08,40.19,11,919,199,69,43,1.6944,137500
"11241",-121.08,39.22,30,2188,455,1033,437,2.1419,105200
"11242",-121.08,39.18,19,2323,397,963,379,3.7426,162700
"11243",-121.08,39.02,13,1839,275,752,270,4.2031,209600
"11244",-121.08,38.95,18,1931,380,1271,377,2.7463,156100
"11245",-121.08,38.93,14,4239,824,1729,794,2.4278,167700
"11246",-121.08,38.9,27,3436,755,1568,709,2.4273,138400
"11247",-121.08,38.85,10,2509,422,1037,389,6,220100
"11248",-121.08,38.67,10,2499,331,1040,333,6.844,239600
"11249",-121.09,40.3,15,1717,336,501,206,3.6477,113400
"11250",-121.09,39.48,25,1665,374,845,330,1.5603,78100
"11251",-121.09,39.23,35,2637,511,1181,480,2.7813,109200
"11252",-121.09,38.68,15,5218,711,1949,659,4.7083,213300
"11253",-121.09,38.19,23,762,140,358,141,2.4545,105000
"11254",-121.09,37.67,30,1653,285,800,291,3.3482,220000
"11255",-121.09,37.56,32,1717,325,1356,307,2.6705,91900
"11256",-121.09,37.33,40,524,112,329,96,1.7188,112500
"11257",-121.1,39.15,10,680,143,354,140,4.0333,161500
"11258",-121.1,39.08,13,1110,216,602,209,2.5887,144400
"11259",-121.1,39,16,1106,195,505,187,5.0126,192300
"11260",-121.1,38.92,21,4064,871,1847,859,3.0321,135500
"11261",-121.1,38.33,14,1357,247,695,224,4.1974,157800
"11262",-121.1,37.8,35,1853,331,958,340,3.3578,149000
"11263",-121.1,35.6,20,3389,704,1309,520,3.2112,204500
"11264",-121.11,39.09,16,1000,197,508,190,2.3062,138800
"11265",-121.11,38.95,14,3888,890,1830,844,1.8238,158600
"11266",-121.11,38.91,24,2558,423,1149,403,4.0679,190500
"11267",-121.11,38.04,32,1083,188,471,178,2.9241,187500
"11268",-121.11,37.76,22,2606,411,1252,397,4.1833,192100
"11269",-121.11,37.74,11,3886,599,1605,529,4.4213,182700
"11270",-121.11,37.47,12,2263,410,913,330,3.5795,145600
"11271",-121.11,37.43,42,412,75,227,75,2.5,74200
"11272",-121.11,35.52,9,6044,1222,2239,972,3.24,264600
"11273",-121.12,39.2,9,1431,254,681,221,3.045,170400
"11274",-121.12,39.03,17,838,161,388,142,3.6563,163500
"11275",-121.12,38,36,683,159,505,141,3.4265,158900
"11276",-121.12,37.73,35,1107,227,573,210,2.3924,102200
"11277",-121.12,37.48,5,4109,820,3062,713,3.2396,125200
"11278",-121.12,36.21,16,1720,473,1427,291,2.1107,76200
"11279",-121.12,35.58,16,4109,798,1298,626,3.4799,320800
"11280",-121.13,38.87,48,1127,188,530,186,3.0917,128100
"11281",-121.13,38.66,2,12360,1747,4438,1470,6.2503,222500
"11282",-121.13,38.47,16,2574,441,1041,428,3.6645,203400
"11283",-121.13,38.37,10,1034,153,478,155,7.0326,241100
"11284",-121.13,37.74,31,677,144,523,159,2.4598,97100
"11285",-121.13,37.74,21,2376,475,1175,441,3.6016,134600
"11286",-121.13,37.73,40,1126,220,667,235,3.3158,125900
"11287",-121.13,37.47,37,1995,448,1559,443,2.1833,92700
"11288",-121.13,36.21,27,1476,352,1156,358,3.1929,137900
"11289",-121.13,36.2,16,1868,443,1323,436,2.9559,163200
"11290",-121.14,40.29,17,1944,394,384,172,1.6875,111500
"11291",-121.14,39.86,16,2534,557,638,244,2.2101,88800
"11292",-121.14,39.1,13,1085,227,629,214,5.0389,171500
"11293",-121.14,38.92,16,2069,312,889,299,4.6771,212000
"11294",-121.14,38.84,22,2750,433,1161,428,4.2143,236500
"11295",-121.14,38.82,22,1816,278,832,278,5.07,233000
"11296",-121.14,38.16,14,2591,497,1371,479,3.5774,113900
"11297",-121.14,37.7,29,1343,223,751,225,3.2391,187500
"11298",-121.14,37.47,38,2427,450,1272,474,2.8833,115200
"11299",-121.14,37.46,4,2919,503,1592,491,5.2452,161900
"11300",-121.14,35.55,13,5383,1070,1880,796,3.8019,271200
"11301",-121.15,40.25,14,5156,880,616,281,3.3462,145200
"11302",-121.15,39.23,13,3883,763,1816,682,2.8102,144400
"11303",-121.15,39,15,4145,691,1872,680,4.3553,220600
"11304",-121.15,38.89,20,2024,313,879,309,5.2903,239400
"11305",-121.15,38.8,20,2104,370,745,314,4.1685,217500
"11306",-121.15,38.21,18,4176,700,2164,699,4.0365,174200
"11307",-121.16,41.78,42,2918,576,1182,440,2.1434,44000
"11308",-121.16,39.18,14,1006,187,462,185,3.1042,152000
"11309",-121.16,38.75,27,771,108,315,111,8.4882,276600
"11310",-121.16,38.74,17,3353,463,1417,447,5.1721,237100
"11311",-121.16,38.16,31,1953,366,999,316,2.4906,122500
"11312",-121.16,38.03,28,253,50,201,51,1.4732,156300
"11313",-121.16,37.73,7,4956,941,3006,915,3.4426,139000
"11314",-121.17,38.76,14,2028,255,781,251,6.5322,394000
"11315",-121.17,38.71,15,3084,557,1040,562,2.5183,293300
"11316",-121.17,38.69,5,7138,1227,2623,1139,5.6902,243200
"11317",-121.17,38.68,37,1252,267,686,256,3,121900
"11318",-121.17,37.82,35,2506,406,1316,398,3.8472,197600
"11319",-121.18,41.31,22,2124,432,829,313,2.4519,57500
"11320",-121.18,39.26,14,811,161,352,121,3.5938,140300
"11321",-121.18,39.25,9,3415,562,1208,479,4.3646,185900
"11322",-121.18,39.23,8,2112,360,782,344,3.7125,175000
"11323",-121.18,39.19,16,1528,351,729,319,2.4688,138800
"11324",-121.18,38.8,18,2541,414,1276,405,5.1857,220100
"11325",-121.18,38.75,16,2807,459,1201,429,4.7941,247600
"11326",-121.18,38.73,16,1584,264,613,226,6.0302,273100
"11327",-121.18,38.69,7,7104,970,2772,920,6.3528,274500
"11328",-121.18,38.67,42,2101,480,945,426,2.3333,116000
"11329",-121.18,38.07,21,2333,377,1073,332,4.8125,161100
"11330",-121.18,37.99,31,2450,559,1459,478,2.4674,130900
"11331",-121.18,37.96,35,411,74,193,59,2.5625,146900
"11332",-121.18,37.79,16,1326,286,509,297,1.9464,112500
"11333",-121.18,37.64,43,1244,209,611,197,2.875,187500
"11334",-121.19,40.23,10,1572,232,247,104,5.8453,193800
"11335",-121.19,39.55,17,1483,284,481,211,1.4896,83300
"11336",-121.19,39.05,14,1131,193,520,178,3.9,180400
"11337",-121.19,38.95,16,2544,431,1199,412,4.5129,196300
"11338",-121.19,38.85,8,4114,710,2268,716,4.4085,139400
"11339",-121.19,38.71,11,4415,723,1520,627,3.2321,390800
"11340",-121.19,38.67,16,1754,284,773,277,4.817,147000
"11341",-121.19,38.66,26,1937,286,769,274,6.1185,179200
"11342",-121.19,38.13,27,2400,435,1085,444,3.7687,165200
"11343",-121.19,38.04,35,703,117,290,107,3.225,177100
"11344",-121.19,37.93,27,1621,363,909,345,2.1513,99700
"11345",-121.19,37.81,8,4019,857,1959,782,2.7321,175000
"11346",-121.2,39.25,5,906,144,376,141,4.3523,188200
"11347",-121.2,39.2,16,1039,182,554,184,2.9688,128300
"11348",-121.2,38.73,11,4897,636,1931,616,7.7499,334800
"11349",-121.2,38.7,28,2970,471,1379,463,4.3214,131700
"11350",-121.2,38.68,9,2200,422,938,369,3.4896,143800
"11351",-121.2,38.66,17,1605,217,732,241,5.47,204800
"11352",-121.2,38.36,14,2634,463,1402,432,3.8897,175700
"11353",-121.2,38.28,20,1732,307,999,305,3.9808,160200
"11354",-121.2,38.02,44,608,108,287,83,3.3882,125000
"11355",-121.2,37.97,39,440,83,270,97,6.0582,157700
"11356",-121.2,37.83,18,3415,580,1912,562,4.4423,161400
"11357",-121.2,37.81,26,395,74,193,72,7.3718,212500
"11358",-121.2,37.8,37,311,61,171,54,4.0972,101800
"11359",-121.2,37.8,28,3264,576,1512,567,3.7546,135300
"11360",-121.2,37.8,24,1698,344,927,313,3.5625,130800
"11361",-121.2,37.78,4,58,29,79,29,3.375,106300
"11362",-121.2,37.6,30,2110,406,1301,345,2.3173,86500
"11363",-121.2,36.14,12,3738,710,2337,664,3.9647,135000
"11364",-121.21,39.49,18,697,150,356,114,2.5568,77100
"11365",-121.21,38.83,21,3691,640,1758,603,3.5607,151900
"11366",-121.21,38.76,16,1608,296,792,286,3.1583,239200
"11367",-121.21,38.75,11,4552,639,2006,623,4.3962,264400
"11368",-121.21,38.67,19,2987,626,1610,605,3.0533,112100
"11369",-121.21,38.67,11,5500,956,2827,946,4.1071,145800
"11370",-121.21,38.66,15,6940,1019,2829,990,5.4889,232300
"11371",-121.21,38.65,14,3443,510,1413,505,5.6529,196000
"11372",-121.21,37.81,8,1883,298,999,301,5.193,172100
"11373",-121.21,37.81,12,3667,640,2173,652,5.0369,163900
"11374",-121.21,37.8,45,370,84,167,70,1.4853,101800
"11375",-121.21,37.8,44,300,72,160,73,2.1786,120800
"11376",-121.21,37.8,33,1862,429,971,389,2.6053,99200
"11377",-121.21,37.8,31,699,186,460,170,2.7443,94200
"11378",-121.21,37.79,33,811,185,446,198,1.6724,96900
"11379",-121.21,37.5,34,294,49,147,47,3,162500
"11380",-121.22,39.43,17,2254,485,1007,433,1.7,92300
"11381",-121.22,39.11,14,1405,269,660,228,3.0804,156800
"11382",-121.22,38.92,19,2531,461,1206,429,4.4958,192600
"11383",-121.22,38.8,11,2521,521,1390,477,3.5265,124800
"11384",-121.22,38.78,8,3418,514,1312,409,6.3914,218000
"11385",-121.22,38.71,23,1843,273,818,276,4.4695,214700
"11386",-121.22,38.68,10,6262,1278,2954,1169,3.4506,139000
"11387",-121.22,38.67,20,1412,226,700,227,4.05,130700
"11388",-121.22,38.58,25,394,94,155,83,2.233,55000
"11389",-121.22,38.43,20,2054,339,934,336,4.5368,219300
"11390",-121.22,38.4,14,2655,441,1277,422,4.6989,213800
"11391",-121.22,38.16,24,4411,776,2038,732,3.475,151200
"11392",-121.22,38.04,42,343,50,116,49,5.5376,212500
"11393",-121.22,38,35,1841,300,783,285,2.8167,162100
"11394",-121.22,37.96,31,1484,314,1163,336,2.625,72100
"11395",-121.22,37.96,30,1737,381,1177,347,1.9875,56400
"11396",-121.22,37.95,30,1055,211,629,170,2.8676,76900
"11397",-121.22,37.93,21,336,68,206,73,4.75,121400
"11398",-121.22,37.82,13,4452,949,2740,937,3.1964,141500
"11399",-121.22,37.81,20,1811,352,1191,327,4.0125,121500
"11400",-121.22,37.8,37,1038,222,521,211,2.125,91900
"11401",-121.22,37.8,28,2608,576,1719,554,2.1186,94400
"11402",-121.22,37.8,13,335,89,247,77,1.6111,74100
"11403",-121.22,37.79,5,3107,477,1549,443,4.4766,169400
"11404",-121.22,37.79,38,2152,451,1320,457,2.5025,101900
"11405",-121.22,37.79,36,1052,221,712,212,1.7228,105000
"11406",-121.22,37.72,34,2123,387,1310,368,2.6368,165600
"11407",-121.23,40.29,21,3229,667,1501,582,2.1524,77100
"11408",-121.23,40.01,38,725,190,219,115,1.625,75000
"11409",-121.23,39.27,11,1265,224,573,205,3.3603,162500
"11410",-121.23,38.71,18,4947,714,2227,675,4.8542,170500
"11411",-121.23,38.69,19,5268,849,2357,849,3.9226,148700
"11412",-121.23,38.67,27,5266,971,2432,948,3.8954,133000
"11413",-121.23,38.66,19,3243,546,1334,515,4.8088,169500
"11414",-121.23,38.12,22,393,58,134,57,3.95,178100
"11415",-121.23,38.09,23,633,91,236,83,6.4562,230000
"11416",-121.23,38.04,32,1829,262,677,243,6.1805,247900
"11417",-121.23,37.99,38,523,80,226,72,5.5693,153100
"11418",-121.23,37.98,27,849,137,373,131,5.0362,181300
"11419",-121.23,37.95,36,811,168,514,152,2.625,89200
"11420",-121.23,37.95,32,2081,472,1342,411,2.7958,59000
"11421",-121.23,37.94,20,268,78,77,49,1.125,150000
"11422",-121.23,37.92,28,590,129,315,99,1.8958,85700
"11423",-121.23,37.87,49,98,24,59,26,3.65,162500
"11424",-121.23,37.82,8,1289,235,867,239,4.6821,138500
"11425",-121.23,37.82,14,1847,325,1030,309,4.9271,155300
"11426",-121.23,37.81,16,2085,342,1236,345,5.5591,149300
"11427",-121.23,37.81,15,2906,537,1886,557,4.2431,137100
"11428",-121.23,37.8,11,2451,665,1155,533,2.2254,130800
"11429",-121.23,37.79,23,1985,424,1198,389,2.7734,116800
"11430",-121.23,37.79,21,1922,373,1130,372,4.0815,117900
"11431",-121.23,37.78,20,273,49,149,49,4.8229,158300
"11432",-121.23,36.33,23,2095,536,1858,457,3.0543,92400
"11433",-121.24,40.31,36,1597,301,632,262,3.5962,93600
