"","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value"
"15669",-122.38,40.58,36,1808,384,807,383,1.8375,74800
"15670",-122.38,40.58,34,1262,267,520,259,1.6983,72600
"15671",-122.38,40.57,43,2251,542,1479,512,1.5676,58200
"15672",-122.38,40.56,23,2281,408,1164,420,3.5347,101200
"15673",-122.38,40.54,36,1216,240,647,228,2.6944,75300
"15674",-122.38,39.68,21,1155,210,510,175,2.3851,67500
"15675",-122.38,37.91,18,3507,711,1224,676,5.0524,269800
"15676",-122.38,37.76,52,248,68,124,51,1.4886,450000
"15677",-122.38,37.73,40,543,101,259,89,2.2167,193800
"15678",-122.38,37.73,38,1388,276,871,265,2.1667,193800
"15679",-122.38,37.73,18,4037,990,2722,834,1.4282,140400
"15680",-122.38,37.71,47,1088,190,558,166,4.2708,207100
"15681",-122.38,37.6,33,2577,590,1867,566,3.3632,265100
"15682",-122.38,37.59,49,1657,266,613,270,5.7837,378100
"15683",-122.38,37.59,44,2089,348,837,317,4.6628,459200
"15684",-122.38,37.58,52,2039,299,772,303,6.471,500001
"15685",-122.38,37.58,52,1704,226,671,243,8.4704,500001
"15686",-122.38,37.34,33,1054,209,400,161,7.7773,456300
"15687",-122.38,37.18,52,1746,315,941,220,3.3047,286100
"15688",-122.39,41.41,23,910,199,370,169,1.7448,80100
"15689",-122.39,40.64,13,3604,704,1598,670,2.4141,78700
"15690",-122.39,40.59,26,1279,438,1276,420,1.2404,81300
"15691",-122.39,40.58,44,1625,392,944,347,1.5972,68900
"15692",-122.39,40.53,28,1427,304,692,285,2.125,80800
"15693",-122.39,40.52,24,2068,346,951,332,3.9306,85900
"15694",-122.39,38.37,33,1066,191,403,163,6.8,240800
"15695",-122.39,38,33,44,6,23,11,4.125,212500
"15696",-122.39,37.8,25,4561,1474,1525,1169,4.5581,500001
"15697",-122.39,37.79,52,94,24,113,27,4.6563,350000
"15698",-122.39,37.78,5,1405,515,725,392,3.6037,187500
"15699",-122.39,37.76,52,624,170,410,148,4.0042,208300
"15700",-122.39,37.76,52,3390,691,1645,596,3.7051,253700
"15701",-122.39,37.76,52,2316,468,1047,476,4.5057,321600
"15702",-122.39,37.76,52,1877,427,712,398,3.9722,290900
"15703",-122.39,37.76,52,157,28,88,27,3.675,162500
"15704",-122.39,37.74,42,4110,846,2147,674,2.5694,201000
"15705",-122.39,37.73,52,1931,329,1025,293,2.9063,192000
"15706",-122.39,37.73,46,1517,299,879,309,2.2222,195100
"15707",-122.39,37.72,52,135,34,93,26,2.1484,181300
"15708",-122.39,37.72,45,2893,570,1923,535,3.6607,192300
"15709",-122.39,37.72,28,1609,340,1064,290,1.1125,206300
"15710",-122.39,37.6,44,2304,384,986,379,4.652,387100
"15711",-122.39,37.6,36,1770,499,1225,459,2.56,273100
"15712",-122.39,37.6,34,707,159,381,156,4.375,340900
"15713",-122.39,37.59,33,2064,299,813,303,6.0374,500001
"15714",-122.39,37.58,36,6026,852,2314,892,7.8997,500001
"15715",-122.39,37.57,35,520,83,185,76,6.4865,450000
"15716",-122.4,40.62,9,4794,889,2162,865,3.1439,103100
"15717",-122.4,40.58,43,1455,300,747,279,2.7857,104200
"15718",-122.4,40.58,40,3895,929,1782,910,1.3329,78200
"15719",-122.4,40.57,23,1321,259,749,222,1.655,90100
"15720",-122.4,40.51,20,1750,352,834,340,2.485,100600
"15721",-122.4,38.53,24,1741,289,564,231,3.6118,248400
"15722",-122.4,38.46,33,2542,466,1099,420,4.635,248500
"15723",-122.4,38.41,20,4867,1015,1725,1015,2.5685,267600
"15724",-122.4,38.34,33,1408,273,520,212,3.5781,242500
"15725",-122.4,37.81,12,1349,349,536,334,7.7852,250000
"15726",-122.4,37.8,52,2094,568,920,503,4.2015,412500
"15727",-122.4,37.8,52,1642,570,1432,513,1.9063,3e+05
"15728",-122.4,37.78,52,464,202,286,148,1.6125,112500
"15729",-122.4,37.78,32,352,132,313,105,2.5742,350000
"15730",-122.4,37.77,52,144,63,1061,68,4.3958,225000
"15731",-122.4,37.76,52,4265,912,1555,836,4.119,298300
"15732",-122.4,37.76,52,1529,385,1347,348,2.9312,239100
"15733",-122.4,37.76,52,1495,311,506,275,4.4375,320000
"15734",-122.4,37.75,52,1182,307,1029,306,2.0577,214600
"15735",-122.4,37.75,44,6848,1584,3269,1383,2.8679,243300
"15736",-122.4,37.75,26,54,9,23,9,6.1359,225000
"15737",-122.4,37.74,45,2462,509,1587,450,2.59,211800
"15738",-122.4,37.73,50,1947,411,1170,384,3.4769,238700
"15739",-122.4,37.73,45,3490,712,2337,781,3.4472,225400
"15740",-122.4,37.73,42,1413,406,1027,362,2.3625,233000
"15741",-122.4,37.72,47,1167,250,953,253,4.2727,241900
"15742",-122.4,37.72,41,1975,440,1528,424,3.8625,218300
"15743",-122.4,37.72,40,1948,413,1434,396,3.0313,219100
"15744",-122.4,37.72,37,971,248,647,208,2.1187,239300
"15745",-122.4,37.71,47,1649,328,1183,356,3.3625,223700
"15746",-122.4,37.71,40,1883,397,1411,438,3.0469,238000
"15747",-122.4,37.68,41,2267,486,1045,459,4.1146,272200
"15748",-122.4,37.68,36,3595,815,1649,755,3.3816,253400
"15749",-122.4,37.62,32,3586,921,2249,911,3.1058,253000
"15750",-122.4,37.61,35,2084,549,1077,545,3.1628,318400
"15751",-122.4,37.6,52,1380,203,530,210,6.221,420300
"15752",-122.4,37.6,30,5351,1134,2558,1074,3.5817,369300
"15753",-122.41,40.58,35,2072,385,1029,375,2.8512,75600
"15754",-122.41,40.53,28,1127,245,538,208,2.037,72000
"15755",-122.41,38.07,20,4536,708,1812,701,6.0433,435900
"15756",-122.41,37.98,36,60,15,42,25,1.4583,67500
"15757",-122.41,37.94,52,154,33,89,38,3.2875,275000
"15758",-122.41,37.81,31,3991,1311,2305,1201,1.8981,500001
"15759",-122.41,37.8,52,4088,946,1906,863,3.6065,433300
"15760",-122.41,37.8,52,3697,837,1446,711,5.866,500001
"15761",-122.41,37.8,52,3278,775,1279,709,5.4378,500001
"15762",-122.41,37.8,52,3260,1535,3260,1457,0.9,500001
"15763",-122.41,37.8,52,2892,751,1785,733,3.5746,350000
"15764",-122.41,37.8,52,2618,611,1328,559,4.1607,350000
"15765",-122.41,37.8,52,2583,672,1335,613,3.1477,500001
"15766",-122.41,37.8,52,2450,741,1415,664,2.8229,375000
"15767",-122.41,37.8,52,1999,642,1846,620,1.9145,225000
"15768",-122.41,37.8,52,1866,748,2957,710,1.8295,243800
"15769",-122.41,37.8,52,1724,416,1016,395,3.3839,4e+05
"15770",-122.41,37.8,52,1394,395,1700,400,2.75,168800
"15771",-122.41,37.8,52,1288,309,437,272,6.3245,500001
"15772",-122.41,37.8,30,1821,738,1648,684,0.8836,450000
"15773",-122.41,37.79,52,6016,2509,3436,2119,2.5166,275000
"15774",-122.41,37.79,52,5783,2747,4518,2538,1.724,225000
"15775",-122.41,37.79,52,3610,1286,1504,1047,3.2059,500001
"15776",-122.41,37.79,52,3598,1011,2062,966,2.9871,380000
"15777",-122.41,37.79,52,2909,851,1711,830,3.0296,500001
"15778",-122.41,37.79,52,2302,938,1515,861,1.3668,55000
"15779",-122.41,37.79,52,2161,544,904,431,3.5066,350000
"15780",-122.41,37.79,52,1436,738,1688,662,1.5156,237500
"15781",-122.41,37.78,52,1928,836,2124,739,1.1185,55000
"15782",-122.41,37.78,52,1534,763,1520,614,1.4554,375000
"15783",-122.41,37.77,52,849,276,582,222,3.4671,250000
"15784",-122.41,37.77,52,361,76,168,55,3.2292,275000
"15785",-122.41,37.77,52,1963,565,1628,524,2.6083,193800
"15786",-122.41,37.76,52,351,81,308,75,2.6667,325000
"15787",-122.41,37.76,52,3452,784,2987,753,2.8135,260300
"15788",-122.41,37.76,52,2605,678,2071,611,3.2964,265000
"15789",-122.41,37.76,52,2479,515,1816,496,3.0774,3e+05
"15790",-122.41,37.76,52,2064,496,1726,466,3.4028,233300
"15791",-122.41,37.76,52,1427,281,620,236,1.9944,262500
"15792",-122.41,37.75,9,1282,334,1176,305,2.6538,206300
"15793",-122.41,37.75,52,3065,622,1405,606,3.7813,275900
"15794",-122.41,37.75,52,2524,559,1430,476,3.4073,254700
"15795",-122.41,37.75,52,2515,576,1209,540,3.5912,284900
"15796",-122.41,37.75,52,2452,623,1932,549,2.3903,236100
"15797",-122.41,37.75,52,2164,606,2034,513,2.0325,178100
"15798",-122.41,37.75,52,1919,404,1483,421,3.4063,253900
"15799",-122.41,37.75,52,1892,415,1442,371,4.2891,230000
"15800",-122.41,37.75,52,1678,386,1220,357,2.5809,255300
"15801",-122.41,37.74,52,831,175,415,159,1.9464,249000
"15802",-122.41,37.74,52,2058,399,1208,399,3.6429,230000
"15803",-122.41,37.74,52,1842,339,1032,357,5.5563,250800
"15804",-122.41,37.74,48,409,86,148,70,3.6687,335000
"15805",-122.41,37.74,47,1728,398,1178,315,3.2813,229600
"15806",-122.41,37.74,43,1663,330,935,335,4.1552,240900
"15807",-122.41,37.74,38,1754,382,928,354,4.1417,270800
"15808",-122.41,37.73,52,1931,358,1092,356,3.7835,271300
"15809",-122.41,37.73,41,2115,378,1168,365,4.0642,272500
"15810",-122.41,37.73,33,2789,567,1682,552,3.8643,276200
"15811",-122.41,37.72,35,2104,434,1225,410,4.8214,242900
"15812",-122.41,37.72,32,1650,316,904,295,4.0583,236200
"15813",-122.41,37.71,47,2289,481,1697,465,3.4773,226300
"15814",-122.41,37.7,23,1817,400,1376,382,2.4113,214200
"15815",-122.41,37.66,44,431,195,682,212,3.2833,233300
"15816",-122.41,37.66,40,1294,308,1177,301,3.6667,218800
"15817",-122.41,37.66,37,694,188,658,225,4.6103,237500
"15818",-122.41,37.66,37,2155,446,1255,428,3.8438,250700
"15819",-122.41,37.66,32,1385,356,1096,353,4.475,246700
"15820",-122.41,37.64,38,1204,268,921,247,4.4464,215400
"15821",-122.41,37.63,39,4220,1055,2720,1046,2.639,242500
"15822",-122.41,37.63,37,1252,275,878,287,4.2262,228500
"15823",-122.41,37.63,35,865,226,602,217,3,229100
"15824",-122.41,37.62,49,1464,302,636,259,4.25,284100
"15825",-122.41,37.62,39,3119,758,1807,696,3.2216,242700
"15826",-122.41,37.61,43,1934,303,847,300,4.7381,347400
"15827",-122.41,37.61,42,1602,262,705,255,5.7398,336400
"15828",-122.41,37.6,26,2754,402,1128,395,6.3719,466900
"15829",-122.42,40.63,23,2248,489,1132,444,1.6429,80400
"15830",-122.42,40.57,10,7949,1309,3176,1163,4.1099,120100
"15831",-122.42,40.32,16,1978,375,961,333,2.6827,83900
"15832",-122.42,38.31,18,1479,246,550,217,4.7356,333300
"15833",-122.42,38.27,25,3282,566,1244,483,4.5313,308400
"15834",-122.42,37.93,47,3453,779,1353,728,4.016,274500
"15835",-122.42,37.81,52,1314,317,473,250,4.3472,500001
"15836",-122.42,37.8,52,741,170,277,165,4.4712,500001
"15837",-122.42,37.8,52,4079,1112,1466,1024,4.5913,500001
"15838",-122.42,37.8,52,3823,1040,1830,977,4.2458,450000
"15839",-122.42,37.8,52,3321,1115,1576,1034,2.0987,458300
"15840",-122.42,37.8,52,3067,870,2122,850,2.5603,287500
"15841",-122.42,37.8,52,2852,581,838,510,8.0755,500001
"15842",-122.42,37.8,52,2797,685,1156,651,4.3472,500001
"15843",-122.42,37.8,52,2657,772,1014,685,4.038,500001
"15844",-122.42,37.8,52,1777,486,932,427,3.3643,420000
"15845",-122.42,37.79,52,3511,1232,2452,1131,2.5013,275000
"15846",-122.42,37.79,52,3457,1021,2286,994,2.565,225000
"15847",-122.42,37.79,52,2737,1241,1761,1029,1.8068,225000
"15848",-122.42,37.79,52,2511,895,1202,804,2.6607,87500
"15849",-122.42,37.79,48,4506,1342,1980,1239,4.0156,500001
"15850",-122.42,37.78,52,989,425,634,341,2.4414,275000
"15851",-122.42,37.78,52,1254,469,895,456,2.1516,187500
"15852",-122.42,37.78,27,1728,884,1211,752,0.8543,500001
"15853",-122.42,37.78,26,812,507,628,445,2.3304,500001
"15854",-122.42,37.78,17,1257,339,1093,384,1.8438,72500
"15855",-122.42,37.77,52,759,323,421,255,2.0548,162500
"15856",-122.42,37.77,52,4226,1315,2619,1242,2.5755,325000
"15857",-122.42,37.77,52,2185,656,1266,626,2.7794,350000
"15858",-122.42,37.77,52,1925,568,867,515,2.879,450000
"15859",-122.42,37.77,52,1176,493,1136,436,1.375,312500
"15860",-122.42,37.77,52,1086,349,589,361,2.5186,250000
"15861",-122.42,37.76,52,4001,1084,2129,1037,3.5052,391200
"15862",-122.42,37.76,52,2088,487,1082,488,2.6803,490000
"15863",-122.42,37.76,52,1494,610,1630,590,1.65,265000
"15864",-122.42,37.76,52,1190,400,1270,332,2.0329,225000
"15865",-122.42,37.76,46,2150,817,2075,807,1.3824,212500
"15866",-122.42,37.76,37,1291,588,1846,557,1.3365,225000
"15867",-122.42,37.75,52,801,272,639,259,2.1971,275000
"15868",-122.42,37.75,52,2708,762,1460,741,2.9052,4e+05
"15869",-122.42,37.75,52,2163,607,1447,546,3.3555,275000
"15870",-122.42,37.75,52,2112,528,1227,513,3.5536,4e+05
"15871",-122.42,37.75,52,1974,525,935,465,2.7173,3e+05
"15872",-122.42,37.75,52,1855,611,1715,614,2.1289,250000
"15873",-122.42,37.75,52,1609,510,1155,439,2.2328,250000
"15874",-122.42,37.75,52,1564,396,1162,374,3,275000
"15875",-122.42,37.75,52,1207,302,1008,269,3.3816,262500
"15876",-122.42,37.74,52,2713,624,1370,594,4.6547,325700
"15877",-122.42,37.74,52,2084,550,1438,516,2.3087,258600
"15878",-122.42,37.74,52,2019,418,999,448,4.2212,271300
"15879",-122.42,37.74,52,1916,432,889,424,4.0391,279900
"15880",-122.42,37.74,52,1786,427,856,394,3.0833,328100
"15881",-122.42,37.74,52,1674,346,734,335,3.8864,281300
"15882",-122.42,37.74,52,1651,351,973,366,3.4583,240900
"15883",-122.42,37.74,52,1540,370,1136,363,4.3125,243000
"15884",-122.42,37.74,52,1271,353,1076,324,2.9911,263900
"15885",-122.42,37.73,52,3230,654,1765,611,3.3333,292300
"15886",-122.42,37.73,48,1474,308,998,330,4.0781,250300
"15887",-122.42,37.73,46,1819,411,1534,406,4.0132,229400
"15888",-122.42,37.73,35,1871,342,1055,310,4.625,279300
"15889",-122.42,37.73,35,1791,322,988,304,4.5769,254500
"15890",-122.42,37.72,42,4219,1125,3549,993,1.2387,212800
"15891",-122.42,37.72,37,2638,546,1789,521,4.0071,244700
"15892",-122.42,37.66,41,2189,414,1063,409,4.7361,302600
"15893",-122.42,37.66,36,725,121,335,140,4.125,327600
"15894",-122.42,37.66,28,3520,672,1746,602,4.9236,273500
"15895",-122.42,37.66,26,3253,932,2246,855,2.6631,244000
"15896",-122.42,37.64,41,98,20,68,19,2.225,212500
"15897",-122.42,37.63,46,66,11,30,12,2.375,275000
"15898",-122.42,37.63,46,1811,337,796,333,3.43,292900
"15899",-122.42,37.62,43,2367,409,1141,400,4.8295,319000
"15900",-122.42,37.62,40,1545,264,756,282,4.4643,308100
"15901",-122.42,37.62,36,1538,256,671,247,4.4091,317900
"15902",-122.42,37.61,37,1866,300,822,305,4.7,341300
"15903",-122.42,37.61,17,1040,432,669,405,4.1513,137500
"15904",-122.43,40.66,15,2532,458,1183,450,2.5417,92200
"15905",-122.43,37.81,52,4309,942,1297,798,4.6781,500001
"15906",-122.43,37.81,39,3275,837,1137,725,3.7679,500001
"15907",-122.43,37.8,52,3172,848,1259,806,4.1047,466700
"15908",-122.43,37.8,52,2994,821,1240,779,3.3715,5e+05
"15909",-122.43,37.8,52,2802,622,954,572,4.5399,500001
"15910",-122.43,37.8,52,2520,649,959,607,5.7934,500001
"15911",-122.43,37.8,52,1976,726,1045,669,3.6893,475000
"15912",-122.43,37.8,52,1380,322,553,288,4.0417,500001
"15913",-122.43,37.79,52,3565,892,1377,852,3.8068,500001
"15914",-122.43,37.79,52,3522,938,1319,887,4.3986,500001
"15915",-122.43,37.79,52,3486,847,1248,813,7.2623,500001
"15916",-122.43,37.79,52,3020,842,1294,769,3.4375,500001
"15917",-122.43,37.79,50,3312,1095,1475,997,2.7165,500001
"15918",-122.43,37.79,25,1637,394,649,379,5.0049,460000
"15919",-122.43,37.79,24,2459,1001,1362,957,2.6782,450000
"15920",-122.43,37.78,52,4014,1069,2070,927,2.8202,442900
"15921",-122.43,37.78,52,1952,628,1284,576,2.105,316700
"15922",-122.43,37.78,26,3587,1034,1821,936,2.6392,287500
"15923",-122.43,37.78,24,2037,696,1371,585,0.9355,112500
"15924",-122.43,37.78,2,1205,468,577,363,3.6437,275000
"15925",-122.43,37.78,17,2728,908,1670,893,1.077,115000
"15926",-122.43,37.78,10,2380,843,1245,789,1.3062,220000
"15927",-122.43,37.77,52,4397,1116,1939,1053,2.7587,354500
"15928",-122.43,37.77,52,3944,1072,1913,973,2.9567,425000
